scenario,q,r,deck_size,grid,cells,pair_ticks,failure_patterns,min_mask,min_mass,min_margin
110,24,511,420,1331604637403040,8187,978321774418560,2414,02c1c300,84730362847094,11594309754762
102,24,511,419,1331604637403040,8187,978321774418560,2414,02c1c300,84730362847094,11594309754762
131,24,511,420,1331604637403040,8187,978321774418560,2414,02c1c300,84730362847094,11594309754762
130,24,511,420,1331604637403040,8187,978321774418560,2414,02c1c300,84730362847094,11594309754762
83,24,511,420,1331604637403040,8187,978321774418560,2414,02c1c300,84730362847094,11594309754762
132,24,511,420,1331604637403040,8187,978321774418560,2414,02c1c300,84730362847094,11594309754762
133,24,511,421,1331604637403040,8187,978321774418560,2414,02c1c300,84730362847094,11594309754762
63,24,529,421,9649573331317920,8221,7089622048208700,2416,20d04124,618687654181960,379028888191800
87,24,529,420,9649573331317920,8221,7089622048208700,2416,1046d010,614486916616274,114382421553582
110,24,529,420,9649573331317920,8221,7089622048208700,2416,20d04124,618687654181960,379028888191800
131,24,529,420,9649573331317920,8221,7089622048208700,2416,1046d010,614486916616274,114382421553582
130,24,529,420,9649573331317920,8221,7089622048208700,2416,1046d010,614486916616274,114382421553582
132,24,529,420,9649573331317920,8221,7089622048208700,2416,01948124,615539571256200,180699663868920
133,24,529,421,9649573331317920,8221,7089622048208700,2416,1046d010,614486916616274,114382421553582
63,24,547,421,9977914200814560,8257,7330665940497900,2422,14438600,642590703369876,571557509043948
83,24,547,420,9977914200814560,8257,7330665940497900,2422,11848124,636694694947636,200108978442828
132,24,547,420,9977914200814560,8257,7330665940497900,2422,14438600,642590703369876,571557509043948
63,24,551,421,18241159416480,8209,13401442934880,2404,03648840,1166864342548,547815914604
87,24,551,420,18241159416480,8209,13401442934880,2404,03648840,1166864342548,547815914604
91,24,551,420,18241159416480,8209,13401442934880,2404,03648840,1166864342548,547815914604
110,24,551,420,18241159416480,8209,13401442934880,2404,01cc9200,1162076635938,246190398174
131,24,551,420,18241159416480,8209,13401442934880,2404,00da9008,1166137191524,502005400092
130,24,551,420,18241159416480,8209,13401442934880,2404,03648840,1166864342548,547815914604
132,24,551,420,18241159416480,8209,13401442934880,2404,03648840,1166864342548,547815914604
133,24,551,421,18241159416480,8209,13401442934880,2404,03648840,1166864342548,547815914604
63,24,559,421,784369854908640,8281,576275309642340,2427,06418124,50005784378626,12884996218878
63,24,568,421,1295122318570080,8285,952014796212480,2418,04c10690,84539738549166,145514254317138
87,24,568,420,1295122318570080,8285,952014796212480,2418,01948124,84155719855636,121321076624748
91,24,568,420,1295122318570080,8285,952014796212480,2418,0180a1a4,83888828974578,104506951118094
110,24,568,420,1295122318570080,8285,952014796212480,2418,01409125,82792168684268,35417352828564
102,24,568,419,1295122318570080,8285,952014796212480,2418,11848124,83594249407578,85948438397094
131,24,568,420,1295122318570080,8285,952014796212480,2418,01409125,82792168684268,35417352828564
130,24,568,420,1295122318570080,8285,952014796212480,2418,01409125,82792168684268,35417352828564
83,24,568,420,1295122318570080,8285,952014796212480,2418,02c09809,82542372805166,19680212445138
132,24,568,420,1295122318570080,8285,952014796212480,2418,01409125,82792168684268,35417352828564
133,24,568,421,1295122318570080,8285,952014796212480,2418,01409125,82792168684268,35417352828564
63,24,574,421,747887536075680,8313,549468393851520,2436,01e44140,47798875873356,19779035718708
87,24,574,420,747887536075680,8313,549468393851520,2436,1046d010,47683577634056,12515246642808
91,24,574,420,747887536075680,8313,549468393851520,2436,1046d010,47683577634056,12515246642808
110,24,574,420,747887536075680,8313,549468393851520,2436,01e44140,47798875873356,19779035718708
131,24,574,420,747887536075680,8313,549468393851520,2436,1046d010,47683577634056,12515246642808
130,24,574,420,747887536075680,8313,549468393851520,2436,1046d010,47683577634056,12515246642808
132,24,574,420,747887536075680,8313,549468393851520,2436,01e44140,47798875873356,19779035718708
133,24,574,421,747887536075680,8313,549468393851520,2436,1046d010,47683577634056,12515246642808
63,24,575,421,2097733332895200,8305,1541182529698812,2414,01e44140,133207500099948,1139174715924
87,24,586,420,5344659709028640,8333,3926843877716760,2417,01948124,339697996564464,22334947446672
91,24,586,420,5344659709028640,8333,3926843877716760,2417,0180a1a4,339522373917764,11270720704572
110,24,586,420,5344659709028640,8333,3926843877716760,2417,30c48500,339923549206670,36544763905650
131,24,586,420,5344659709028640,8333,3926843877716760,2417,30c48500,339923549206670,36544763905650
132,24,586,420,5344659709028640,8333,3926843877716760,2417,01948124,339697996564464,22334947446672
133,24,586,421,5344659709028640,8333,3926843877716760,2417,01948124,339697996564464,22334947446672
63,26,144,421,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
87,26,144,420,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
91,26,144,420,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
110,26,144,420,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
102,26,144,419,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
131,26,144,420,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
130,26,144,420,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
83,26,144,420,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
132,26,144,420,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
133,26,144,421,18241159416480,7437,13399679528620,2300,14438600,1161286005546,196380683478
63,31,144,421,565475941910880,7449,415474979209290,2280,32a40801,35937138232554,2135941007382
87,31,144,420,565475941910880,7449,415474979209290,2280,32a40801,35937138232554,2135941007382
91,31,144,420,565475941910880,7449,415474979209290,2280,32a40801,35937138232554,2135941007382
102,31,144,419,565475941910880,7449,415474979209290,2280,32a40801,35937138232554,2135941007382
131,31,144,420,565475941910880,7449,415474979209290,2280,32a40801,35937138232554,2135941007382
130,31,144,420,565475941910880,7449,415474979209290,2280,32a40801,35937138232554,2135941007382
83,31,144,420,565475941910880,7449,415474979209290,2280,32a40801,35937138232554,2135941007382
133,31,144,421,565475941910880,7449,415474979209290,2280,32a40801,35937138232554,2135941007382
63,31,205,421,23184513618346080,7593,17033073487125696,2283,1aa28002,1477334096011294,333993575327202
87,31,205,420,23184513618346080,7593,17033073487125696,2283,1aa28002,1477334096011294,333993575327202
91,31,205,420,23184513618346080,7593,17033073487125696,2283,1aa28002,1477334096011294,333993575327202
102,31,205,419,23184513618346080,7593,17033073487125696,2283,1aa28002,1477334096011294,333993575327202
130,31,205,420,23184513618346080,7593,17033073487125696,2283,1aa28002,1477334096011294,333993575327202
83,31,205,420,23184513618346080,7593,17033073487125696,2283,1aa28002,1477334096011294,333993575327202
132,31,205,420,23184513618346080,7593,17033073487125696,2283,1aa28002,1477334096011294,333993575327202
133,31,205,421,23184513618346080,7593,17033073487125696,2283,1aa28002,1477334096011294,333993575327202
63,34,61,421,1112710724405280,7317,817556502082320,2240,0230182c,71249220598988,37858000115124
87,34,61,420,1112710724405280,7317,817556502082320,2240,02609124,72980444522648,146925107305704
91,34,61,420,1112710724405280,7317,817556502082320,2240,02809125,71864644770526,76629722922018
17,34,61,422,1112710724405280,7317,817556502082320,2240,02609124,72980444522648,146925107305704
83,34,61,420,1112710724405280,7317,817556502082320,2240,0230182c,71249220598988,37858000115124
63,34,92,421,419546666579040,7373,308336908960080,2258,0230182c,26721571133594,5272315100262
87,34,92,420,419546666579040,7373,308336908960080,2258,0230112c,27165203411714,33221148621822
91,34,92,420,419546666579040,7373,308336908960080,2258,02809125,26778666057722,8869295320326
17,34,92,422,419546666579040,7373,308336908960080,2258,0230112c,27165203411714,33221148621822
83,34,92,420,419546666579040,7373,308336908960080,2258,0230182c,26721571133594,5272315100262
63,34,96,421,36482318832960,7389,26806073554260,2243,2084a188,2326373005224,632223997272
87,34,166,420,1514016231567840,7525,1112250863243520,2257,03648840,96374180968560,15508474747920
91,34,166,420,1514016231567840,7525,1112250863243520,2257,02809125,96137737762366,612552757698
17,34,166,422,1514016231567840,7525,1112250863243520,2257,03648840,96374180968560,15508474747920
63,34,192,421,72964637665920,7581,53599373187360,2263,02641484,4642354046878,609754289634
87,34,192,420,72964637665920,7581,53599373187360,2263,02641484,4642354046878,609754289634
91,34,192,420,72964637665920,7581,53599373187360,2263,02641484,4642354046878,609754289634
17,34,192,422,72964637665920,7581,53599373187360,2263,02641484,4642354046878,609754289634
87,34,220,420,18241159416480,7597,13400075549952,2308,027c0840,1181404398816,1463839459488
91,34,220,420,18241159416480,7597,13400075549952,2308,00329124,1166717174002,538544296206
17,34,220,422,18241159416480,7597,13400075549952,2308,02289121,1186308352488,1772788540824
87,34,416,420,36482318832960,8029,26801651812320,2325,32260808,2336765638786,1286959911678
17,34,416,422,36482318832960,8029,26801651812320,2325,32260808,2336765638786,1286959911678
87,34,440,420,18241159416480,7997,13400772309288,2389,0230112c,1186673450030,1795789685970
91,34,440,420,18241159416480,7997,13400772309288,2389,0230112c,1186673450030,1795789685970
17,34,440,422,18241159416480,7997,13400772309288,2389,0230112c,1186673450030,1795789685970
63,34,520,421,18241159416480,8157,13401415471752,2291,0230182c,1174857287172,1051371425916
87,34,520,420,18241159416480,8157,13401415471752,2291,32868100,1181966269498,1499237312454
91,34,520,420,18241159416480,8157,13401415471752,2291,32868100,1181966269498,1499237312454
17,34,520,422,18241159416480,8157,13401415471752,2291,32868100,1181966269498,1499237312454
83,34,520,420,18241159416480,8157,13401415471752,2291,02c09809,1168274500932,636655892796
63,35,211,421,3848884636877280,7609,2827751978113920,2330,32a40801,244389842764990,1021546685250
110,35,211,420,3848884636877280,7609,2827751978113920,2330,32a40801,244389842764990,1021546685250
102,35,211,419,3848884636877280,7609,2827751978113920,2330,32a40801,244389842764990,1021546685250
32,35,211,422,3848884636877280,7609,2827751978113920,2330,32a40801,244389842764990,1021546685250
63,36,51,421,18241159416480,7281,13387069375680,2292,0ac44140,1158814394928,40669214544
91,36,51,420,18241159416480,7281,13387069375680,2292,0ac44140,1158814394928,40669214544
102,36,51,419,18241159416480,7281,13387069375680,2292,0ac44140,1158814394928,40669214544
131,36,51,420,18241159416480,7281,13387069375680,2292,0ac44140,1158814394928,40669214544
130,36,51,420,18241159416480,7281,13387069375680,2292,0ac44140,1158814394928,40669214544
83,36,51,420,18241159416480,7281,13387069375680,2292,0ac44140,1158814394928,40669214544
132,36,51,420,18241159416480,7281,13387069375680,2292,0ac44140,1158814394928,40669214544
133,36,51,421,18241159416480,7281,13387069375680,2292,0ac44140,1158814394928,40669214544
63,36,124,421,565475941910880,7429,415203533384640,2315,0ac44140,36089086349726,11708672389218
91,36,124,420,565475941910880,7429,415203533384640,2315,0ac44140,36089086349726,11708672389218
102,36,124,419,565475941910880,7429,415203533384640,2315,0ac44140,36089086349726,11708672389218
131,36,124,420,565475941910880,7429,415203533384640,2315,0ac44140,36089086349726,11708672389218
130,36,124,420,565475941910880,7429,415203533384640,2315,16e10002,35996282408322,5862024080766
83,36,124,420,565475941910880,7429,415203533384640,2315,0ac44140,36089086349726,11708672389218
132,36,124,420,565475941910880,7429,415203533384640,2315,0ac44140,36089086349726,11708672389218
133,36,124,421,565475941910880,7429,415203533384640,2315,0ac44140,36089086349726,11708672389218
63,36,200,421,91205797082400,7565,67029022300240,2368,0c650240,5816573551080,1620945388440
91,36,200,420,91205797082400,7565,67029022300240,2368,0c650240,5816573551080,1620945388440
110,36,200,420,91205797082400,7565,67029022300240,2368,0c650240,5816573551080,1620945388440
102,36,200,419,91205797082400,7565,67029022300240,2368,0c650240,5816573551080,1620945388440
131,36,200,420,91205797082400,7565,67029022300240,2368,0c650240,5816573551080,1620945388440
130,36,200,420,91205797082400,7565,67029022300240,2368,0c650240,5816573551080,1620945388440
132,36,200,420,91205797082400,7565,67029022300240,2368,0c650240,5816573551080,1620945388440
133,36,200,421,91205797082400,7565,67029022300240,2368,0c650240,5816573551080,1620945388440
63,36,440,421,18241159416480,7981,13403172258112,2449,0ac44140,1160849683136,168892371648
87,36,440,420,18241159416480,7981,13403172258112,2449,0ac44140,1160849683136,168892371648
91,36,440,420,18241159416480,7981,13403172258112,2449,0ac44140,1160849683136,168892371648
17,36,440,422,18241159416480,7981,13403172258112,2449,0ac44140,1160849683136,168892371648
83,36,440,420,18241159416480,7981,13403172258112,2449,0ac44140,1160849683136,168892371648
87,38,65,420,18241159416480,7325,13402873870848,2256,1a048128,1163560585876,339679244268
110,38,65,420,18241159416480,7325,13402873870848,2256,1a048128,1163560585876,339679244268
102,38,65,419,18241159416480,7325,13402873870848,2256,1a048128,1163560585876,339679244268
91,38,147,420,127688115915360,7499,93811676999040,2266,0190b012,8200819414286,5899159438578
110,38,147,420,127688115915360,7499,93811676999040,2266,2380c108,8246905417612,8802577648116
63,38,175,421,91205797082400,7555,67008340713600,2245,1a048128,5820892033788,1893009799044
110,38,175,420,91205797082400,7555,67008340713600,2245,1a048128,5820892033788,1893009799044
102,38,175,419,91205797082400,7555,67008340713600,2245,1a048128,5820892033788,1893009799044
63,39,206,421,1878839419897440,7593,1380414772764720,2293,0262a202,119728523198640,27539281924560
87,39,206,420,1878839419897440,7593,1380414772764720,2293,0262a202,119728523198640,27539281924560
91,39,206,420,1878839419897440,7593,1380414772764720,2293,0262a202,119728523198640,27539281924560
