q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
320,617,3887,5041af5a06b1f7fe,420,3467,7,fa4bd48eab47073e,3,100,0,cbf29ce484222325
320,618,3883,e84443b6371fba76,420,3463,7,fa4bd48eab47073e,3,99,0,cbf29ce484222325
320,619,3844,12325f3b6d148c81,411,3433,131,fb3a27d8d4754da2,3,192,0,cbf29ce484222325
320,620,3838,eddf48415b69442c,409,3429,140,c9685fecfbe214b2,2,192,0,cbf29ce484222325
320,624,3881,1ee243813446a6dd,415,3466,92,38288fd2fab11af6,7,196,0,cbf29ce484222325
320,625,3875,f8c9b56c707e97e1,416,3459,80,2265fd5d2fac84de,3,195,0,cbf29ce484222325
320,626,3869,8c9328d0e788d0f8,416,3453,78,6b791feecbee87df,3,194,0,cbf29ce484222325
320,629,3886,171109cf420773b8,419,3467,22,73220290465b0d0a,9,108,0,cbf29ce484222325
320,630,3882,13756305973c0eed,416,3466,48,cb4e3cbb94e3ed52,3,127,0,cbf29ce484222325
320,632,3880,1594b8fec1b9c9c5,417,3463,62,3d47a1172608b612,6,196,0,cbf29ce484222325
325,612,3887,2c1ba5249e974dc1,420,3467,7,1e60edbc62e443e3,14,133,0,cbf29ce484222325
332,595,3877,ae88192fccc31bf8,416,3461,61,6843bd9f5d3ba163,7,161,0,cbf29ce484222325
332,612,3880,77e409a00f421229,420,3460,7,1e60edbc62e443e3,13,131,0,cbf29ce484222325
332,616,3886,283c7031fab7ad06,419,3467,40,40e9629aa5797c8b,4,130,0,cbf29ce484222325
332,619,3878,5d38ff33be4ec62b,416,3462,59,8119b0589d0db5f,4,129,0,cbf29ce484222325
332,622,3874,197a10b7e4f23b5b,416,3458,61,a1e2547cd3019180,4,187,0,cbf29ce484222325
332,624,3884,49195c1fb02e61d9,418,3466,44,2ad7e1743a3aeb03,4,129,0,cbf29ce484222325
332,630,3883,6e0beeaf293e475e,418,3465,59,5f319d36c4710953,4,161,0,cbf29ce484222325
332,632,3887,559f52f0a6779ac8,420,3467,7,ff54e1a79a5cf463,17,104,0,cbf29ce484222325
338,595,3882,8677b39104a95d6a,418,3464,13,3d073718271e07b2,23,184,0,cbf29ce484222325
338,616,3883,9bbf0d83a8740c5e,416,3467,74,7dce92abdc327efa,4,130,0,cbf29ce484222325
338,628,3887,d5730534421da4fb,420,3467,8,d04e496f3baa7448,23,67,0,cbf29ce484222325
338,636,3887,d5730534421da4fb,420,3467,8,d04e496f3baa7448,23,67,0,cbf29ce484222325
346,595,3887,2289c98515821df1,420,3467,6,bf5f21c4019b8a65,14,60,0,cbf29ce484222325
346,612,3855,a2cc2d8c48c7b39c,417,3438,44,598dd8f3ead8f347,6,163,0,cbf29ce484222325
346,626,3879,be7fe41a442a9db1,417,3462,48,8c36d013d969534b,6,112,0,cbf29ce484222325
350,602,3887,ad5ca4a6e02cb270,420,3467,12,cd177e0236a074d0,11,87,0,cbf29ce484222325
350,616,3886,15499268e5451b50,420,3466,14,e4d9a93ce8a16d46,26,151,0,cbf29ce484222325
366,595,3695,9243df8b9abe3bba,384,3311,902,68d97b7843946f68,2,233,0,cbf29ce484222325
