q,r,ordinal,body_hex,truncated_mass,scaled_ticks
50,589,577,011a4c05,478556179354344,18839520461106072
50,589,578,011a4c21,494463306818832,19841669491368816
50,589,579,011a5405,454413488473386,17318530935605718
50,589,580,011a5406,467668737361488,18153611615556144
50,589,581,011a5421,454022312527134,17293886850991842
50,589,582,011a5422,446329556345868,16809243211572084
50,589,583,011a5502,421478448316848,15243623405743824
50,589,584,011a5604,462358143879918,17819044226217234
50,589,585,011a5620,460825381956706,17722480225054878
50,589,586,011a6405,457569955834524,17517388379357412
50,589,587,011a6421,469652033062992,18278559244750896
50,589,588,011ac403,456032720772564,17420542570453932
50,589,589,011ac405,452552084015616,17201262454766208
50,589,590,011ac406,459422134346448,17634075625608624
50,589,591,011ac40a,463467409591602,17888927966053326
50,589,592,011ac411,487146598790124,19380716885560212
50,589,593,011ac412,498083459471988,20069739108517644
50,589,594,011ac421,481753727074464,19040965967473632
50,589,595,011ac422,475005811972848,18615847316071824
50,589,596,011ac442,489679976446518,19540319677913034
50,589,597,011ac482,477715511113854,18786558361955202
50,589,598,011ac502,483028061584848,19121249041627824
50,589,599,011ac601,485470662809236,19275132918764268
50,589,600,011ac602,475736412979516,18661875179491908
50,589,601,011ac604,473094730844528,18495449204987664
50,589,602,011ac608,498355082678752,20086851370543776
50,589,603,011ac610,496242346779686,19953749008902618
50,589,604,011ac620,505107059735616,20512225925126208
50,589,605,011acc02,485145174329244,19254627144524772
50,589,606,011ad402,433650684065508,16010474257909404
50,589,607,011ae402,481213794943128,19006950243199464
50,589,608,011b4405,465049946410608,17988627785650704
50,589,609,011b4406,492072942244416,19691076523180608
50,589,610,011b440c,471911278318402,18420891695841726
50,589,611,011b4414,500208945851576,20203644750431688
50,589,612,011b4421,477094045084332,18747406002095316
50,589,613,011b4422,486532456018596,19342025890953948
50,589,614,011b4424,503685136126536,20422644737754168
50,589,615,011b4428,487039712447756,19373983045991028
50,589,616,011b4430,511622584811936,20922704004934368
50,589,617,011b4444,502594358031246,20353925717750898
50,589,618,011b4460,523817263229286,21690968745227418
50,589,619,011b4484,496172019083858,19949318364065454
50,589,620,011b44a0,506519513911502,20601210538207026
50,589,621,011b4501,482978972498204,19118156429169252
50,589,622,011b4502,470297378094336,18319215981725568
50,589,623,011b4504,481504416621748,19025259408952524
50,589,624,011b4508,490637241802968,19600627395369384
50,589,625,011b4510,501412286568596,20279455215603948
50,589,626,011b4520,526581587842856,21865121195882328
50,589,627,011b4604,511996813630848,20946280420525824
50,589,628,011b4620,525182949973916,21777007010139108
50,589,629,011b4c04,508437186582728,20722023916494264
50,589,630,011b4c20,524252080205516,21718362214729908
50,589,631,011b5404,466829847793296,18100761572760048
50,589,632,011b5420,466778242005244,18097510408112772
50,589,633,011b6404,488948954195728,19494265276113264
50,589,634,011b6420,504082225580596,20447661373359948
50,589,635,011bc401,484258842565316,19198788243397308
50,589,636,011bc402,474275620179504,18569845233091152
50,589,637,011bc404,468155397438976,18184271200437888
50,589,638,011bc408,499999033311960,20190420260435880
50,589,639,011bc410,499365748972844,20150523347071572
50,589,640,011bc420,504227970326444,20456843292348372
50,589,641,011c3700,455414789015994,17381612869790022
50,589,642,011c408d,520284512288496,21468405435957648
50,589,643,011c408e,498696185168124,20108340827374212
50,589,644,011c409c,502021769195574,20317852621103562
50,589,645,011c40ac,522530252419614,21609887064218082
50,589,646,011c40cc,480534294501354,18964141715367702
50,589,647,011c418c,488666967805896,19476500133553848
50,589,648,011c428c,486505007447248,19340296630959024
50,589,649,011c42a8,489869956522242,19552288422683646
50,589,650,011c4388,486480058108800,19338724822636800
50,589,651,011c4407,438400159827648,16309691230924224
50,589,652,011c440d,474659408486220,18594023896414260
50,589,653,011c4415,459263788444338,17624099833775694
50,589,654,011c4423,436241898287928,16173720753921864
50,589,655,011c4425,467169537121788,18122162000455044
50,589,656,011c4429,487977340165908,19433053592234604
50,589,657,011c4431,468977251128978,18236047982908014
50,589,658,011c4445,466670975697588,18090752630730444
50,589,659,011c4461,486216896493528,19322145640874664
50,589,660,011c4485,442702422570546,16580733783726798
50,589,661,011c448c,462774460742976,17845272188589888
50,589,662,011c44a1,452269037023494,17183430494262522
50,589,663,011c44a8,469361262504594,18260240699571822
50,589,664,011c4503,430829206756938,15832721187469494
50,589,665,011c4505,451939088399430,17162643730946490
50,589,666,011c4509,508797394680132,20744717026630716
50,589,667,011c4511,468446157809478,18202589103779514
50,589,668,011c4521,482826388875498,19108543660938774
50,589,669,011c4541,499612836520248,20166089862558024
50,589,670,011c4581,468814658767968,18225804664164384
50,589,671,011c4588,487601672211078,19409386511080314
50,589,672,011c4605,426097549132322,15534626757118686
50,589,673,011c4606,449541889144266,17011620177871158
50,589,674,011c460c,441009392825682,16474072909800366
50,589,675,011c4614,464424394203286,17949217996589418
50,589,676,011c4621,434716420012766,16077615622586658
50,589,677,011c4622,446226804554306,16802769848703678
50,589,678,011c4624,473913890201606,18547056244483578
50,589,679,011c4628,449575711902776,17013751011657288
50,589,680,011c4630,475632630945846,18655336911370698
50,589,681,011c4644,470348191550446,18322417229460498
50,589,682,011c4660,490924252874946,19618709092903998
50,589,683,011c4684,458799870036808,17594872974101304
50,589,684,011c46a0,470935335064332,18359407270835316
50,589,685,011c4701,452138535194774,17175208879053162
50,589,686,011c4702,439817910445946,16399009519876998
50,589,687,011c4704,455287059800558,17373565929217554
50,589,688,011c4708,464555434422074,17957473530373062
50,589,689,011c4710,474071298836766,18556972988498658
50,589,690,011c4720,489962882067966,19558142732064258
50,589,691,011c4740,505008544894566,20506019490140058
50,589,692,011c4780,490246115247420,19575986422369860
50,589,693,011c488c,533422736637126,22296113569921338
50,589,694,011c4c05,458227017704400,17558783277159600
50,589,695,011c4c0c,479153139854490,18877128972615270
50,589,696,011c4c21,474743013624048,18599291020097424
50,589,697,011c4c28,490285088635908,19578441745844604
50,589,698,011c4d01,491342930586642,19645085788740846
50,589,699,011c4d08,503439706122312,20407182647488056
50,589,700,011c4e04,474983045912338,18614413054259694
50,589,701,011c4e20,490124947913646,19568352880342098
50,589,702,011c4f00,506725270527486,20614173205014018
50,589,703,011c508c,487126111347492,19379426176674396
50,589,704,011c50a8,486293505830430,19326972029099490
50,589,705,011c5188,475244251147524,18630868984076412
50,589,706,011c5405,427417209981918,15617765390643234
50,589,707,011c5421,434450070306306,16060835591079678
50,589,708,011c5501,444020838382140,16663793979857220
50,589,709,011c5604,426347124136016,15550349982351408
50,589,710,011c5620,432238398483444,15921500266239372
50,589,711,011c5700,446865544520484,16843010466572892
50,589,712,011c6019,496423752101922,19965177544203486
50,589,713,011c6049,479619675271362,18906520703878206
50,589,714,011c6089,505451258771622,20533910464394586
50,589,715,011c608a,487742899624038,19418283838096794
50,589,716,011c608c,488209398475950,19447673265767250
50,589,717,011c60a8,489615325769688,19536246685272744
50,589,718,011c6109,502574166876246,20352653674985898
50,589,719,011c6188,480666773005482,18972487861127766
50,589,720,011c6218,475002034449632,18615609332109216
50,589,721,011c6248,457711825828852,17526326189000076
50,589,722,011c6288,483265438145616,19136203764956208
50,589,723,011c6308,464571499046680,17958485601723240
50,589,724,011c6403,421280294798832,15231139734108816
50,589,725,011c6405,411105240643644,14590111322331972
50,589,726,011c6409,459085446034746,17612864261971398
50,589,727,011c6411,439185409790442,16359161978580246
50,589,728,011c6421,420692350630812,15194099251523556
50,589,729,011c6441,459142171739772,17616437981388036
50,589,730,011c6481,437590195089822,16258663452441186
50,589,731,011c6501,434836846294746,16085202478351398
50,589,732,011c6601,411052215650530,14586770747765790
50,589,733,011c6602,442607320262202,16574742338301126
50,589,734,011c6604,429178344581154,15728716870395102
50,589,735,011c6608,431779801348850,15892608646759950
50,589,736,011c6610,457727161084302,17527292310093426
50,589,737,011c6620,441484014101882,16503974050200966
50,589,738,011c6700,459332491615202,17628428133540126
50,589,739,011c6908,496913902427826,19996057014735438
50,589,740,011c6c01,451498531776576,17134888663706688
50,589,741,011c7401,425257616764578,15481711017950814
50,589,742,011cc00d,499519017747672,20160179279885736
50,589,743,011cc08c,465451293119622,18013912628318586
50,589,744,011cc209,498015956509556,20065486421884428
50,589,745,011cc20a,446879462171758,16843887278603154
50,589,746,011cc20c,451311469223444,17123103722859372
50,589,747,011cc218,473471786508338,18519203711807694
50,589,748,011cc228,474169840483518,18563181112244034
50,589,749,011cc248,490597358875618,19598114770946334
50,589,750,011cc288,472626074679186,18465923866571118
50,589,751,011cc308,494784722226426,19861918662047238
50,589,752,011cc403,436010454372336,16159139787239568
50,589,753,011cc405,442612432813608,16575064429039704
50,589,754,011cc409,520476645605844,21480509834950572
50,589,755,011cc411,468745807213386,18221467016225718
50,589,756,011cc421,467962906806516,18172144290592908
50,589,757,011cc441,499912485924156,20184967775004228
50,589,758,011cc481,477295889601870,18760122206700210
50,589,759,011cc488,488689105332954,19477894797758502
50,589,760,011cc501,503592373523670,20416800693773610
50,589,761,011cc601,451362673782302,17126329610067426
50,589,762,011cc602,440219922524114,16424336280801582
50,589,763,011cc604,445129446842766,16733636312876658
50,589,764,011cc608,468289238201996,18192703168508148
50,589,765,011cc610,469625748915654,18276903343468602
50,589,766,011cc620,475267579105354,18632338645419702
50,589,767,011cc640,500562994973454,20225949845110002
50,589,768,011cc680,490678034217432,19603197317480616
50,589,769,011cc700,510377258849374,20844248469292962
50,589,770,011cc80c,484530833917722,19215923698598886
50,589,771,011cca08,488929896722006,19493064655268778
50,589,772,011ccc01,497672702751240,20043861435110520
50,589,773,011ccc08,508755582078804,20742082832747052
50,589,774,011cce00,507755774101314,20679094930165182
50,589,775,011cd009,493529602700904,19782846131939352
50,589,776,011cd088,460792933949004,17720436000569652
50,589,777,011cd208,444982546063026,16724381563753038
50,589,778,011cd401,454728237660570,17338360134398310
50,589,779,011cd600,451450818708404,17131882740411852
50,589,780,011cd808,482462654954004,19085628423884652
50,589,781,011ce009,487180985672112,19382883259125456
50,589,782,011ce088,464541986845332,17956626333038316
50,589,783,011ce208,443212088439286,16612842733457418
50,589,784,011ce401,436318050181308,16178518323204804
50,589,785,011ce600,456730858907774,17464525272972162
50,589,786,011ce808,478042427590752,18807154099999776
50,589,787,011d3500,471211905905184,18376831233808992
50,589,788,011d408c,495714669464496,19920505338045648
50,589,789,011d4405,445642600136760,16765964970398280
50,589,790,011d440c,463684023459410,17902574639725230
50,589,791,011d4421,458707887385884,17589078067093092
50,589,792,011d4428,474613089051204,18591105772008252
50,589,793,011d4501,474607934621522,18590781042938286
50,589,794,011d4508,488225738228182,19448702670157866
50,589,795,011d4604,475757209287154,18663185346873102
50,589,796,011d4620,491941506643062,19682796080295306
50,589,797,011d4700,509980006055132,20819221543255716
50,589,798,011d5404,444755013665488,16710047022708144
50,589,799,011d5420,453169316824076,17240148121699188
50,589,800,011d5500,464992136543066,17984985763995558
50,589,801,011d6108,476019126667190,18679686141815370
50,589,802,011d6401,431220577803800,15857377563421800
50,589,803,011db400,472151117829234,18436001585024142
50,589,804,011dc00c,469569727858146,18273374016845598
50,589,805,011dc208,496752058696836,19985860859683068
50,589,806,011dc401,473638293228284,18529693635164292
50,589,807,011dc408,494439037577998,19840140529196274
50,589,808,011dc600,511060160643974,20887271282352762
50,589,809,011dd008,458701056026748,17588647691467524
50,589,810,011dd400,471236325427196,18378369663695748
50,589,811,011de008,459071245116536,17611969604124168
50,589,812,011e408c,485132596133250,19253834718177150
50,589,813,011e4405,436471769225514,16188202622989782
50,589,814,011e4406,456567196471734,17454214539501642
50,589,815,011e440c,448321602286476,16934742105830388
50,589,816,011e4414,470626513632744,18339951520645272
50,589,817,011e4421,446260940077422,16804920386659986
50,589,818,011e4422,451912363944714,17160960090299382
50,589,819,011e4424,476550506718414,18713163085042482
50,589,820,011e4428,455130960447054,17363731669946802
50,589,821,011e4430,480291353130564,18948836409007932
50,589,822,011e4444,479779022760534,18916559595696042
50,589,823,011e4460,500766557072154,20238774257328102
50,589,824,011e4484,468033400079760,18176585366807280
50,589,825,011e44a0,477518908483008,18774172396211904
50,589,826,011e4501,457875681482880,17536649095203840
50,589,827,011e4502,437308263397524,16240901755826412
50,589,828,011e4504,457724517453912,17527125761378856
50,589,829,011e4508,464859009535002,17976598762487526
50,589,830,011e4510,470947048576644,18360145222110972
50,589,831,011e4520,493569056709564,19785331734484932
50,589,832,011e4540,509455709309214,20786190848262882
50,589,833,011e4580,491022314889546,19624886999823798
50,589,834,011e4604,447111411230654,16858500069313602
