q,r,body_hex,truncated_mass_ticks,truncated_surplus,full_mass_ticks,full_surplus,omitted_high_rank_ticks
50,589,15184508,510785997750158,20869999020042354,510785997750158,20869999020042354,0
50,589,15184510,503947193536660,20439154354591980,503947193536660,20439154354591980,0
50,589,15184520,530328551121940,22101179882464620,530328551121940,22101179882464620,0
50,589,15184540,542854530282460,22890316569577380,542854530282460,22890316569577380,0
50,589,15184580,505938943527890,20564634604039470,505938943527890,20564634604039470,0
50,589,15184604,473190015027168,18501452108493984,473190015027168,18501452108493984,0
50,589,15184620,492055013569776,19689947016678288,492055013569776,19689947016678288,0
50,589,15184700,509307007594926,20776822640262738,509307007594926,20776822640262738,0
50,589,15184c04,491672817850498,19665868686363774,491672817850498,19665868686363774,0
50,589,15184c20,515092816800586,21141328620219318,515092816800586,21141328620219318,0
50,589,15184d00,529599420135056,22055244630290928,529599420135056,22055244630290928,0
50,589,15185108,491497550369654,19654826835070602,491497550369654,19654826835070602,0
50,589,15185404,455067559056474,17359737382340262,455067559056474,17359737382340262,0
50,589,15185420,464802725110522,17973052843745286,464802725110522,17973052843745286,0
50,589,15185500,475968413537892,18676491214669596,475968413537892,18676491214669596,0
50,589,15186108,501984477369396,20315503236054348,501984477369396,20315503236054348,0
50,589,15186401,455153441552272,17365147979575536,455153441552272,17365147979575536,0
50,589,15186402,486127063480058,19316486161026054,486127063480058,19316486161026054,0
50,589,15186404,463817375038930,17910975789234990,463817375038930,17910975789234990,0
50,589,15186420,481931130557838,19052142386926194,481931130557838,19052142386926194,0
50,589,15186500,493525357946268,19782578712397284,493525357946268,19782578712397284,0
50,589,15189440,543319516105042,22919610676400046,543319516105042,22919610676400046,0
50,589,15189480,512300155663836,20965390968604068,512300155663836,20965390968604068,0
50,589,1518b400,489925294408040,19555774709488920,489925294408040,19555774709488920,0
50,589,1518c009,542071445891900,22840982252972100,542071445891900,22840982252972100,0
50,589,1518c00a,484749762605796,19229716205947548,484749762605796,19229716205947548,0
50,589,1518c00c,485167059703122,19256005923079086,485167059703122,19256005923079086,0
50,589,1518c018,513577416875736,21045858424953768,513577416875736,21045858424953768,0
50,589,1518c028,519061424152176,21391350883369488,519061424152176,21391350883369488,0
50,589,1518c048,534860497038036,22386692475178668,534860497038036,22386692475178668,0
50,589,1518c088,496650740761520,19979477829758160,496650740761520,19979477829758160,0
50,589,1518c108,542920508210524,22894473179045412,542920508210524,22894473179045412,0
50,589,1518c208,503240878321210,20394656496018630,503240878321210,20394656496018630,0
50,589,1518c401,494454866579136,19841137756267968,494454866579136,19841137756267968,0
50,589,1518c402,476473883753062,18708335838225306,476473883753062,18708335838225306,0
50,589,1518c404,473963190579754,18550162168306902,473963190579754,18550162168306902,0
50,589,1518c408,517951087311984,21321399662437392,517951087311984,21321399662437392,0
50,589,1518c410,500989949517412,20252847981379356,500989949517412,20252847981379356,0
50,589,1518c420,512546895351982,20980935568957266,512546895351982,20980935568957266,0
50,589,1518c440,539897286263212,22704010196364756,539897286263212,22704010196364756,0
50,589,1518c480,508688536911276,20737858987192788,508688536911276,20737858987192788,0
50,589,1518c500,550295424353132,23359092896029716,550295424353132,23359092896029716,0
50,589,1518c600,512357983716568,20969034135926184,512357983716568,20969034135926184,0
50,589,1518c808,520090953477560,21456211230868680,520090953477560,21456211230868680,0
50,589,1518cc00,531859711981458,22197643016614254,531859711981458,22197643016614254,0
50,589,1518d001,477666919877156,18783497114043228,477666919877156,18783497114043228,0
50,589,1518d008,480634103102004,18970429657208652,480634103102004,18970429657208652,0
50,589,1518d400,483465305700062,19148795420886306,483465305700062,19148795420886306,0
50,589,1518e008,483448561016952,19147740505850376,483448561016952,19147740505850376,0
50,589,1518e400,490320445620550,19580669235877050,490320445620550,19580669235877050,0
50,589,15194404,502236660434818,20331390769175934,502236660434818,20331390769175934,0
50,589,15194420,524746663863806,21749520985202178,524746663863806,21749520985202178,0
50,589,15194500,540986329880836,22772619944275068,540986329880836,22772619944275068,0
50,589,1519c008,538014310004160,22585382692044480,538014310004160,22585382692044480,0
50,589,1519c400,542578487145158,22872925851927354,542578487145158,22872925851927354,0
50,589,1519d000,511542657285168,20917668570747984,511542657285168,20917668570747984,0
50,589,151a4101,505519857464056,20538232182017928,505519857464056,20538232182017928,0
50,589,151a4404,467406956959150,18137119450208850,467406956959150,18137119450208850,0
50,589,151a4420,484002873339658,19182662182180854,484002873339658,19182662182180854,0
50,589,151a4500,493679074614452,19792262862492876,493679074614452,19792262862492876,0
50,589,151a5100,478870776543464,18859340084020632,478870776543464,18859340084020632,0
50,589,151ac001,484812359789148,19233659828498724,484812359789148,19233659828498724,0
50,589,151ac008,481421785894816,19020053673155808,481421785894816,19020053673155808,0
50,589,151ac400,493226188919894,19763731063735722,493226188919894,19763731063735722,0
50,589,151ad000,464992122764004,17984984895914652,464992122764004,17984984895914652,0
50,589,151c4404,490689920279200,19603946139372000,490689920279200,19603946139372000,0
50,589,151c4420,513080886353068,21014577002025684,513080886353068,21014577002025684,0
50,589,151c4500,530447959550238,22108702613447394,530447959550238,22108702613447394,0
50,589,151cc008,525067816920872,21769753627797336,525067816920872,21769753627797336,0
50,589,151cc400,533411018301540,22295375314779420,533411018301540,22295375314779420,0
50,589,15282405,451002362157582,17103629977710066,451803773639882,17154118901094966,801411482300
50,589,15282421,457550888494816,17516187136955808,458352299977116,17566676060340708,801411482300
50,589,15282501,452454317435874,17195103160242462,453255728918174,17245592083627362,801411482300
50,589,15284405,438488478551614,16315255310534082,438488478551614,16315255310534082,0
50,589,15284421,457142219331858,17490440979689454,457142219331858,17490440979689454,0
50,589,15284501,454474909286476,17322400446830388,454474909286476,17322400446830388,0
50,589,15284508,477553925362374,18776378459611962,477553925362374,18776378459611962,0
50,589,15286401,437391390635344,16246138771809072,438994213599944,16347116618578872,1602822964600
50,589,1528c088,467856206924680,18165422198037240,467856206924680,18165422198037240,0
50,589,1528c401,457357102010866,17503978588466958,457357102010866,17503978588466958,0
50,589,1528c402,437804807846132,16272184056088716,437804807846132,16272184056088716,0
50,589,1528c404,436563085051504,16193955520027152,436563085051504,16193955520027152,0
50,589,1528c408,476037001152984,18680812234420392,476037001152984,18680812234420392,0
50,589,1528c410,458728452585902,17590373674694226,458728452585902,17590373674694226,0
50,589,1528c420,475981647530252,18677324956188276,475981647530252,18677324956188276,0
50,589,1528c440,502845992564292,20369778693332796,502845992564292,20369778693332796,0
50,589,1528c480,472861191673756,18480736237229028,472861191673756,18480736237229028,0
50,589,1528c500,500927905780762,20248939225970406,500927905780762,20248939225970406,0
50,589,1528c600,478871832424398,18859406604519474,478871832424398,18859406604519474,0
50,589,1528cc00,481015794994698,18994476246448374,481015794994698,18994476246448374,0
50,589,1528d400,494059631827402,19816237966908726,494059631827402,19816237966908726,0
50,589,1528e001,444148390942944,16671829791187872,444148390942944,16671829791187872,0
50,589,1528e008,448368137254632,16937673808824216,448368137254632,16937673808824216,0
50,589,1528e400,454851701215050,17346138338330550,454851701215050,17346138338330550,0
50,589,1528f000,480920034484000,18988443334274400,480920034484000,18988443334274400,0
50,589,1529c400,501007210872048,20253935446721424,501007210872048,20253935446721424,0
50,589,152ac400,455537861927014,17389366463184282,455537861927014,17389366463184282,0
50,589,152c4404,468050657992552,18177672615313176,468050657992552,18177672615313176,0
50,589,152c4420,490445506712760,19588548084686280,490445506712760,19588548084686280,0
50,589,152c4500,495549374587450,19910091760791750,495549374587450,19910091760791750,0
50,589,152cc080,506691463512876,20612043363093588,506691463512876,20612043363093588,0
50,589,152cc400,495731946471880,19921593789510840,495731946471880,19921593789510840,0
50,589,152ce000,487850599371188,19425068922167244,487850599371188,19425068922167244,0
50,589,15302602,480170140563158,18941200017261354,480170140563158,18941200017261354,0
50,589,15302604,479754971862780,18915044389137540,479754971862780,18915044389137540,0
50,589,15306401,464180917931614,17933878991474082,464180917931614,17933878991474082,0
50,589,15382044,499382303761000,20151566298725400,499382303761000,20151566298725400,0
50,589,15382404,475793982040712,18665502030347256,475793982040712,18665502030347256,0
50,589,15384180,496790228952716,19988265585803508,496790228952716,19988265585803508,0
50,589,15384404,456271585331764,17435591037683532,456271585331764,17435591037683532,0
50,589,15384420,476361781078992,18701273369758896,476361781078992,18701273369758896,0
50,589,15384500,483211204597362,19132787051416206,483211204597362,19132787051416206,0
50,589,15386100,492299161973460,19705328366110380,492299161973460,19705328366110380,0
50,589,1538c001,470637422550376,18340638782456088,470637422550376,18340638782456088,0
50,589,1538c002,455224439816712,17369620870235256,455224439816712,17369620870235256,0
50,589,1538c004,461754737832924,17781029645256612,461754737832924,17781029645256612,0
50,589,1538c008,478068698763644,18808809183891972,478068698763644,18808809183891972,0
50,589,1538c010,470164197789032,18310825622491416,470164197789032,18310825622491416,0
50,589,1538c020,496772737127492,19987163600814396,496772737127492,19987163600814396,0
50,589,1538c040,504209983751732,20455710138141516,504209983751732,20455710138141516,0
50,589,1538c080,484168601722576,19193103070304688,484168601722576,19193103070304688,0
50,589,1538c100,515375358880232,21159128771237016,515375358880232,21159128771237016,0
50,589,1538c200,486362699768328,19331331247187064,486362699768328,19331331247187064,0
50,589,1538c400,478905296836332,18861514862471316,478905296836332,18861514862471316,0
50,589,1538c800,498560584886908,20099798009657604,498560584886908,20099798009657604,0
50,589,1538d000,497636699725872,20041593244512336,497636699725872,20041593244512336,0
50,589,1538e000,464247349465140,17938064178086220,464247349465140,17938064178086220,0
50,589,1539c000,515137139577528,21144120955166664,515137139577528,21144120955166664,0
50,589,153ac000,463409633444444,17885288068782372,463409633444444,17885288068782372,0
50,589,153cc000,504673763343160,20484928252401480,504673763343160,20484928252401480,0
50,589,15484405,446722537037984,16834000995175392,446722537037984,16834000995175392,0
50,589,1548440c,461312268698498,17753154089787774,461312268698498,17753154089787774,0
50,589,15484441,500656952697638,20231869181733594,502259775662238,20332847028503394,1602822964600
50,589,15484448,515857114777562,21189479392768806,517459937742162,21290457239538606,1602822964600
50,589,15485009,514731861758918,21118588452594234,516334684723518,21219566299364034,1602822964600
50,589,15485401,456323881598004,17438885702456652,457926704562604,17539863549226452,1602822964600
50,589,15485408,466200652993712,18061122300386256,467803475958312,18162100147156056,1602822964600
50,589,15486404,491338115251574,19644782422631562,491338115251574,19644782422631562,0
50,589,1548c401,477417054538644,18767755597716972,477417054538644,18767755597716972,0
50,589,1548c402,473829813137080,18541759389418440,473829813137080,18541759389418440,0
50,589,1548c404,466812103648682,18099643691649366,466812103648682,18099643691649366,0
50,589,1548c408,491055293371752,19626964644202776,491055293371752,19626964644202776,0
50,589,1548c410,493655076481900,19790750980142100,493655076481900,19790750980142100,0
50,589,1548c420,500952507702580,20250489147044940,500952507702580,20250489147044940,0
