q,r,tests,first_inactive_mask,literal_mass,literal_margin,literal_grid,primary_margin,primary_den
2,172,25,0812412c,49579746800358,-13955371212006,784369854908640,-781500787872336,43924711874883840
2,173,17,0c82044a,196977277782354,-213313815915858,3155720579051040,-5972786845644024,88360176213429120
2,183,5,3c601010,69005492742096,-103496854869072,1112710724405280,-8693735809002048,93467700850043520
2,186,3,2a904060,35780123149776,-7756009207632,565475941910880,-651504773441088,47499979120513920
2,192,1,0a10d120,4259921785522,-23483478175794,72964637665920,-15780897334133568,49032236511498240
2,206,33,1e808042,118643596953870,-40811071495950,1878839419897440,-1142710001886600,52607503757128320
2,210,4,09034019,1129927122082,-1779228974754,18241159416480,-5230933185776760,53629008684451200
2,223,46,0ac44140,255301791191880,-187101354411720,4067778549875040,-5238837923528160,113897799396501120
2,233,195,18c0c140,268892470285876,-60534948149172,4250190144039840,-1694978548176816,119005324033115520
2,244,46,0ac44140,70393749547832,-16036676107704,1112710724405280,-898053862031424,62311800566695680
2,248,92,19c00c40,35488911885166,-26102318878062,565475941910880,-2923459714342944,63333305494018560
2,254,25,0812412c,146639677324558,-28209312124686,2316627245892960,-789860739491208,64865562885002880
2,256,3,2a904060,17621482439154,-57280808988018,291858550663680,-12830901213316032,65376315348664320
2,258,46,0ac44140,49153595039568,-40802932141776,784369854908640,-3427446299909184,65887067812325760
2,260,3,2a904060,1144675541698,-850078538946,18241159416480,-3094285881763440,66397820275987200
2,265,188,28062405,60843358802394,-33994191742938,966781449073440,-4759186844011320,135349402870281600
2,270,92,19c00c40,3198615522060,-17381135107980,54723478249440,-21900230236054800,68951582594294400
2,271,298,08b204c0,310245529652002,-227948439388194,4943354201866080,-6382556302869432,138413917652250240
2,282,17,0c82044a,53420677569956,-63835283391012,857334492574560,-5362163804845008,72016097376263040
2,288,374,0a022096,2309147270106,-452997315162,36482318832960,-913242587366592,73548354767247360
2,292,66,08068a81,83489042453660,-66608875031580,1331604637403040,-3730097001768480,74569859694570240
2,294,17,0c82044a,7978285670392,-8120466426744,127688115915360,-4774834258925472,75080612158231680
