q,r,tests,first_inactive_mask,margin_num,den
3,561,130,30700448,-2148427469566224,143266066057033920
3,562,130,30700448,-12257973693487872,430564326866593920
3,563,80,08940509,-3399415667601156,431330455562086080
3,564,130,30700448,-3623780186853120,144032194752526080
3,566,130,30700448,-16238055378908160,433628841648562560
3,567,24,10740051,-14304543250646376,144798323448018240
3,568,130,30700448,-10409413890901536,435161099039546880
3,569,43,38060490,-11279671192209420,435927227735039040
3,571,24,10740051,-28223733959854524,437459485126023360
3,574,147,28144428,-14737083694816896,439757871212499840
3,576,373,1a101c10,-5467623884650368,147096709534494720
3,578,130,30700448,-31198057870285152,442822385994468480
3,581,80,08940509,-13480706269591344,445120772080944960
3,584,73,3a0c0a00,-5312549880132768,447419158167421440
3,585,130,30700448,-4403014808970960,149395095620971200
3,586,147,28144428,-10913337007529040,448951415558405760
4,22,22,0202a129,-2294220694683456,11236554200551680
4,24,30,0080501f,-926650045442016,6129029563937280
4,25,2,06411019,-3855644513280,25537623183072000
4,28,21,19801c80,-315644352206400,7150534491260160
4,36,408,02501483,-330261564487680,9193544345905920
4,44,71,0200a1a5,-676863735310224,11236554200551680
4,48,22,0202a129,-289365003813312,12258059127874560
4,50,2,06411019,-1879843180597200,25537623183072000
4,62,408,02501483,-2781157311267552,31666652747009280
4,64,25,0812412c,-489108922876224,16344078837166080
4,70,197,08c42c01,-205889530326480,35752672456300800
4,72,30,0080501f,-1008898747026912,18387088691811840
4,92,30,0080501f,-541940034880944,23494613328426240
4,96,22,0202a129,-1767840859822464,24516118255749120
4,100,59,080a2a0c,-303005047927680,25537623183072000
4,105,24,10740051,-13646926067261760,107258017368902400
4,110,60,23801083,-1150142243841360,56182771002758400
4,116,408,02501483,-1041242863417344,29623642892363520
4,128,20,1804aa01,-1204266639925440,32688157674332160
4,130,151,1200208f,-3171670406966880,66397820275987200
4,140,120,11440883,-288951104201760,35752672456300800
4,147,22,0202a129,-10730483305600464,150161224316463360
4,164,30,0080501f,-490182180744816,41881702020238080
4,166,372,008270c1,-1010743195516992,84784908967799040
4,172,151,1200208f,-3762443491402176,43924711874883840
4,183,372,008270c1,-3190108960579968,186935401700087040
4,186,21,19801c80,-2481812791389792,94999958241027840
4,192,1,0a10d120,-399330181656000,49032236511498240
4,206,45,01508125,-2389513393031184,105215007514256640
4,210,4,09034019,-2028149015901120,107258017368902400
4,256,10,22205c02,-1020564161539776,65376315348664320
4,260,16,102232c0,-668059788352320,66397820275987200
4,282,30,0080501f,-3069493293117888,144032194752526080
4,294,22,0202a129,-8891583851114496,150161224316463360
4,366,77,05800683,-1534460030992224,186935401700087040
4,384,60,23801083,-4908061675617408,98064473022996480
5,25,62,1802001f,-320854679879580,6384405795768000
5,48,196,32a0800a,-2670880963726080,61290295639372800
5,50,1,0a10d120,-928171902901320,12768811591536000
5,55,226,0a9c8040,-449936110687140,14045692750689600
5,64,422,38120016,-1631806479132480,81720394185830400
5,96,28,0b2a0802,-1553420214138240,122580591278745600
5,100,59,080a2a0c,-562750480414080,25537623183072000
5,140,267,1844c804,-166571468809200,35752672456300800
5,210,43,38060490,-1310455623793680,53629008684451200
5,256,390,10a41016,-4412156587937280,326881576743321600
6,7,13,12904122,-6093392601744,10725801736890240
6,11,11,04518811,-634376444724792,16854831300827520
6,12,20,1804aa01,-54908906860080,3064514781968640
6,13,20,1804aa01,-185360243927040,19919346082796160
6,14,5,3c601010,-203777478891000,10725801736890240
6,17,1,0a10d120,-1293409980259488,26048375646733440
6,18,20,1804aa01,-245153360644920,4596772172952960
6,19,20,1804aa01,-1868129566502472,29112890428702080
6,21,20,1804aa01,-27442045245888,10725801736890240
6,22,1,0a10d120,-4202617040605368,16854831300827520
6,23,3,2a904060,-5801826077127864,35241919992639360
6,24,1,0a10d120,-2300849051649120,6129029563937280
6,25,1,0a10d120,-3005708659977240,38306434774608000
6,26,13,12904122,-1816476731668872,19919346082796160
6,27,20,1804aa01,-1120365527731632,13790316518858880
6,28,20,1804aa01,-1646257014144288,21451603473780480
6,29,418,018c2114,-3859373925547560,44435464338545280
6,31,20,1804aa01,-8370493260338664,47499979120513920
6,32,25,0812412c,-1103850156907008,24516118255749120
6,33,13,12904122,-804620162115000,16854831300827520
6,34,26,0230106c,-61793101268640,26048375646733440
6,35,20,1804aa01,-1568579347487880,53629008684451200
6,36,3,2a904060,-2685184930927296,9193544345905920
6,37,91,19c00c40,-674756504537472,56693523466419840
6,38,13,12904122,-1473981075297360,29112890428702080
6,39,13,12904122,-280271862804024,19919346082796160
6,41,420,108c1112,-1284454217834424,62822553030357120
6,43,20,1804aa01,-2644421929177392,65887067812325760
6,44,14,2188042c,-1058935143508704,33709662601655040
6,45,90,2210812c,-1955555464688280,22983860864764800
6,46,1,0a10d120,-532146118909104,35241919992639360
6,47,20,1804aa01,-4826880694726272,72016097376263040
6,48,1,0a10d120,-5270117920720128,12258059127874560
6,50,1,0a10d120,-16795147921614720,38306434774608000
6,51,75,21948006,-2019931140585456,26048375646733440
6,52,13,12904122,-3452694078467088,39838692165592320
6,53,20,1804aa01,-6159306921158664,81209641722168960
6,54,20,1804aa01,-3875301550955016,13790316518858880
6,55,1,0a10d120,-19199173963717440,84274156504137600
6,57,20,1804aa01,-2504660613941304,29112890428702080
6,58,93,30168440,-569740950022608,44435464338545280
6,59,37,10864540,-1342938920489712,90403186068074880
6,61,20,1804aa01,-3635841445668432,93467700850043520
6,62,20,1804aa01,-8648791344575928,47499979120513920
6,64,17,0c82044a,-916830019687680,49032236511498240
6,65,20,1804aa01,-19442534982703560,99596730413980800
6,66,59,080a2a0c,-2404684106980848,16854831300827520
6,67,93,30168440,-1728930942005904,102661245195949440
6,68,241,30960500,-1990382732878176,52096751293466880
6,69,3,2a904060,-1342285742381976,35241919992639360
6,70,12,18492600,-1257726012860520,53629008684451200
6,71,37,10864540,-11201417002070568,108790274759886720
6,72,1,0a10d120,-5758009431697152,18387088691811840
6,73,37,10864540,-4545001710030600,111854789541855360
6,74,20,1804aa01,-9782356844208312,56693523466419840
6,75,3,2a904060,-7182872303312160,38306434774608000
6,76,3,2a904060,-1210390187429808,58225780857404160
6,77,241,30960500,-3847242944536992,117983819105792640
6,78,3,2a904060,-160324107351408,19919346082796160
6,79,3,2a904060,-1536880220219736,121048333887761280
6,81,20,1804aa01,-8836924832452080,41370949556576640
6,82,3,2a904060,-2503261177224696,62822553030357120
6,83,3,2a904060,-5378182928911296,127177363451698560
6,86,13,12904122,-13803106292630424,65887067812325760
6,87,20,1804aa01,-301523453129808,44435464338545280
6,89,20,1804aa01,-20747635292776392,136370907797604480
6,90,24,10740051,-960640863043680,22983860864764800
6,91,20,1804aa01,-8222203835399736,139435422579573120
6,92,13,12904122,-17597146834614816,70483839985278720
6,93,3,2a904060,-5487688723887720,47499979120513920
6,94,13,12904122,-8101098957147336,72016097376263040
6,96,1,0a10d120,-4162579649456256,24516118255749120
6,97,75,21948006,-5471340757714440,148628966925479040
6,98,22,0202a129,-1751913494643816,75080612158231680
6,100,1,0a10d120,-2873657172879360,76612869549216000
6,101,418,018c2114,-34288324361194176,154757996489416320
6,103,1,0a10d120,-11704541296537152,157822511271384960
6,104,13,12904122,-1271129412702240,79677384331184640
6,105,3,2a904060,-10990724178503160,53629008684451200
6,106,20,1804aa01,-5021010773696736,81209641722168960
6,107,197,08c42c01,-5384822096766168,163951540835322240
6,108,20,1804aa01,-4018957776772848,27580633037717760
6,109,20,1804aa01,-5234871205752552,167016055617290880
6,110,1,0a10d120,-25220709573277680,84274156504137600
6,111,16,102232c0,-111064475212488,56693523466419840
6,112,13,12904122,-3893404083125760,85806413895121920
6,113,20,1804aa01,-3958703232349320,173145085181228160
6,114,17,0c82044a,-2339544583973016,29112890428702080
6,116,3,2a904060,-1515426489126144,88870928677090560
6,117,20,1804aa01,-6477110207168328,59758038248388480
6,119,20,1804aa01,-8836803394028064,182338629527134080
6,122,20,1804aa01,-13606057429073928,93467700850043520
6,123,20,1804aa01,-1766666341636560,62822553030357120
6,124,241,30960500,-386285411689632,94999958241027840
6,125,13,12904122,-8872470124610400,191532173873040000
6,127,20,1804aa01,-44195567914992312,194596688655008640
6,128,1,0a10d120,-2310545166874560,98064473022996480
6,129,3,2a904060,-11740600561526424,65887067812325760
6,130,1,0a10d120,-4483132680204360,99596730413980800
6,133,20,1804aa01,-4455303245645616,203790233000914560
6,134,420,108c1112,-2599705995082560,102661245195949440
6,135,15,20143209,-7785714104998200,68951582594294400
6,136,20,1804aa01,-24682886698238496,104193502586933760
6,137,20,1804aa01,-23617378605575664,209919262564851840
6,138,13,12904122,-4352286195794880,35241919992639360
6,140,3,2a904060,-16385863811511600,107258017368902400
6,141,20,1804aa01,-7525211643232920,72016097376263040
6,142,13,12904122,-2844923424203952,108790274759886720
6,144,1,0a10d120,-1434815104568832,36774177383623680
6,146,14,2188042c,-5751309075388632,111854789541855360
6,147,3,2a904060,-2780348802509880,75080612158231680
6,148,3,2a904060,-5075739862291728,113387046932839680
6,149,241,30960500,-4791838926249648,228306351256663680
6,150,12,18492600,-2555472057861240,38306434774608000
6,151,3,2a904060,-23935612108884840,231370866038632320
6,152,112,1180c043,-6907550625073728,116451561714808320
6,153,20,1804aa01,-18992522249640576,78145126940200320
6,154,13,12904122,-4449205777833432,117983819105792640
6,155,20,1804aa01,-12686058187737480,237499895602569600
6,156,20,1804aa01,-6884115008831424,39838692165592320
6,157,418,018c2114,-7469322003913392,240564410384538240
6,158,1,0a10d120,-14590836975210048,121048333887761280
6,159,197,08c42c01,-634926415401432,81209641722168960
6,160,6,024085d0,-403187747800320,122580591278745600
6,161,13,12904122,-28538551747547856,246693439948475520
6,162,14,2188042c,-1665719458427808,41370949556576640
6,163,197,08c42c01,-2931787511720424,249757954730444160
6,164,4,09034019,-16156424501452368,125645106060714240
6,165,37,10864540,-7017436467961920,84274156504137600
6,166,3,2a904060,-16109722525903776,127177363451698560
6,167,241,30960500,-6823191603828600,255886984294381440
6,169,20,1804aa01,-25044640556651352,258951499076350080
6,171,418,018c2114,-11716373811711240,87338671286106240
6,172,3,2a904060,-4944119374291104,131774135624651520
6,173,3,2a904060,-37081324596265992,265080528640287360
6,174,20,1804aa01,-2512172265220800,44435464338545280
6,175,20,1804aa01,-60788106689670360,268145043422256000
6,177,20,1804aa01,-895382974041192,90403186068074880
6,178,20,1804aa01,-10553794462902600,136370907797604480
6,179,20,1804aa01,-95378412498091632,274274072986193280
6,180,22,0202a129,-1521413722493280,45967721729529600
6,181,20,1804aa01,-16583293965446208,277338587768161920
6,182,20,1804aa01,-12009854363853528,139435422579573120
6,183,3,2a904060,-2442749110396056,93467700850043520
6,184,1,0a10d120,-2129128635231360,140967679970557440
6,185,1,0a10d120,-38057591761602840,283467617332099200
6,186,3,2a904060,-2731342550505408,47499979120513920
6,187,20,1804aa01,-46521140569191288,286532132114067840
6,188,20,1804aa01,-4587923618499312,144032194752526080
6,191,20,1804aa01,-15163162665972048,292661161678005120
6,192,1,0a10d120,-4819702570974144,49032236511498240
6,194,241,30960500,-696845225886264,148628966925479040
6,195,20,1804aa01,-4600535746879800,99596730413980800
6,196,16,102232c0,-473165379111600,150161224316463360
6,197,20,1804aa01,-17792796893573520,301854706023911040
6,199,97,02423007,-21845494539297072,304919220805879680
6,200,20,1804aa01,-29755009028646720,153225739098432000
6,201,74,0840e805,-3690764555367456,102661245195949440
6,202,241,30960500,-1088330884287192,154757996489416320
6,203,13,12904122,-7492267280973384,311048250369816960
6,204,37,10864540,-1065467197018224,52096751293466880
6,205,13,12904122,-6806483122113360,314112765151785600
6,206,1,0a10d120,-27890542687822920,157822511271384960
6,208,13,12904122,-254427922082880,159354768662369280
6,209,93,30168440,-292266646976304,320241794715722880
6,210,1,0a10d120,-10176061244363280,53629008684451200
6,211,20,1804aa01,-29455192879382088,323306309497691520
6,212,20,1804aa01,-23969525715285696,162419283444337920
6,215,75,21948006,-11517304520809080,329435339061628800
6,216,20,1804aa01,-2692503701518176,55161266075435520
6,217,241,30960500,-13844747478992976,332499853843597440
6,218,241,30960500,-2239079987099592,167016055617290880
6,219,20,1804aa01,-4996336030214256,111854789541855360
6,220,3,2a904060,-554906812078080,168548313008275200
6,221,20,1804aa01,-4187525636293272,338628883407534720
6,222,13,12904122,-459200582974728,56693523466419840
6,223,13,12904122,-26095529033374752,341693398189503360
6,224,20,1804aa01,-18699718145472,171612827790243840
6,225,20,1804aa01,-8241775890402600,114919304323824000
6,226,418,018c2114,-10454701038321960,173145085181228160
6,227,20,1804aa01,-18028090765660248,347822427753440640
6,228,20,1804aa01,-7583688372706992,58225780857404160
6,229,241,30960500,-11526038168711976,350886942535409280
6,230,20,1804aa01,-1091183179380840,176209599963196800
6,231,14,2188042c,-3034405139679144,117983819105792640
6,232,10,22205c02,-1898875485384192,177741857354181120
6,233,1,0a10d120,-6157885366845576,357015972099346560
6,234,20,1804aa01,-8048067386302944,59758038248388480
6,235,37,10864540,-3254655195562680,360080486881315200
6,236,241,30960500,-6826890817446336,180806372136149760
6,237,20,1804aa01,-6828773988929256,121048333887761280
6,238,20,1804aa01,-9871112777938776,182338629527134080
6,239,20,1804aa01,-62670543053895504,366209516445252480
6,241,418,018c2114,-32102663483697912,369274031227221120
6,242,37,10864540,-4116175816360608,185403144309102720
6,243,241,30960500,-17338270227923736,124112848669729920
6,244,14,2188042c,-7962539886324576,186935401700087040
6,245,197,08c42c01,-3562415431177680,375403060791158400
6,246,14,2188042c,-3018851854930800,62822553030357120
6,247,20,1804aa01,-35068525552432008,378467575573127040
6,248,20,1804aa01,-4295003687458848,189999916482055680
6,249,20,1804aa01,-29452762276800408,127177363451698560
6,250,20,1804aa01,-19235397559669200,191532173873040000
6,251,241,30960500,-12199805317116144,384596605137064320
6,253,20,1804aa01,-68860941041044152,387661119919032960
6,254,20,1804aa01,-15886778546208024,194596688655008640
6,255,241,30960500,-12029066282666160,130241878233667200
6,256,1,0a10d120,-5794716475832256,196128946045992960
6,257,20,1804aa01,-6070750223120856,393790149482970240
6,258,1,0a10d120,-7403173278428088,65887067812325760
6,259,13,12904122,-4544689749001416,396854664264938880
6,260,1,0a10d120,-37820343209004720,199193460827961600
6,261,20,1804aa01,-16451666098725312,133306393015635840
6,263,91,19c00c40,-7538448489228720,402983693828876160
6,265,20,1804aa01,-105570993804330600,406048208610844800
6,266,418,018c2114,-91450439080560,203790233000914560
6,267,20,1804aa01,-16288956368167392,136370907797604480
6,269,20,1804aa01,-4082914209602592,412177238174782080
6,270,1,0a10d120,-2116565003236320,68951582594294400
6,271,1,0a10d120,-1542735841980816,415241752956750720
6,272,13,12904122,-4786094563612992,208387005173867520
6,273,20,1804aa01,-13450851731326464,139435422579573120
6,274,20,1804aa01,-33168997919578248,209919262564851840
6,275,20,1804aa01,-65495180756645640,421370782520688000
6,276,417,0090492c,-11809777775964336,70483839985278720
6,277,13,12904122,-36462516120605232,424435297302656640
6,278,241,30960500,-22294463253465312,212983777346820480
6,279,37,10864540,-1880595255166992,142499937361541760
