q96_lo,q96_hi,q100,q210,count8,count9,least8,least9,least8_tick96,least8_tick100,least8_tick210,least9_tick96,least9_tick100,least9_tick210
0004002000ec0000,0000000000000000,0000000000000000,0000000000000000,0,4,-,2232a082,-,-,-,4011351190560,40848978120930,12623975048790
0004002000ec0000,00003000018030c0,0000000000000000,0000000000000000,0,1,-,02b2a082,-,-,-,11421506754,37027259571330,11149099941294
0004002000fc0000,0000000000000000,0000000000000000,0000000000000000,0,6,-,2232a006,-,-,-,1151149787676,29520306602640,8563828559580
0004002000fc0000,0000300001803c40,0000000000000000,0000000000000020,0,1,-,02b2a202,-,-,-,620907572754,26106337300932,8399645357292
0004002001cc0000,0000000000000000,0000000000000000,0000000000000000,0,3,-,22322182,-,-,-,213101662536,16428769323750,7739933289354
0004002001dc0000,0000000000000000,0000000000000000,0000000000000000,0,1,-,22b22102,-,-,-,1087190067474,15273523183716,5721960399624
0004002001e80000,0000000000000000,0000000000000000,0000000000000000,0,2,-,22322092,-,-,-,1622959744644,20397598605720,8533699145748
0004002001ec0000,0000000000000000,0000000000000000,0000000000000000,0,10,-,22322086,-,-,-,2899533057372,26485552393650,9750336248646
0004002001ec0000,0000300001807040,0000000000000000,0000000000000000,0,1,-,02b22282,-,-,-,3373614702990,24120114213762,10393321375962
0004002001f80000,0000000000000000,0000000000000000,0000000000000000,0,2,-,22322016,-,-,-,1586998967148,20240878053060,6707942849664
0004002001fc0000,0000000000000000,0000000000000000,0000000000000000,0,6,-,22322206,-,-,-,1742719664448,17663581267542,7420671893502
0004022000fc0000,0000000000000000,0000000000000000,0000000000000000,0,1,-,20b2a202,-,-,-,2264078777310,10044580657230,4813854218964
0004022001cc0000,0000000000000000,0000000000000000,0000000000000000,0,1,-,20b22182,-,-,-,377541890334,3470148605448,4064237938530
0004022001dc0000,0000000000000000,0000000000000000,0000000000000000,0,1,-,20b22302,-,-,-,2791150416558,-2940467514390,2216844584640
0004022001e80000,0000000000000000,0000000000000000,0000000000000000,0,1,-,20322292,-,-,-,640741064292,-3561798349620,4465649179656
0004022001ec0000,0000000000000000,0000000000000000,0000000000000000,0,3,-,20322286,-,-,-,241571502396,-3138589642230,4647057763320
0004022001f40000,0000000000000000,0000000000000000,0000000000000000,0,1,-,20b22242,-,-,-,1959164324334,-2222073061740,2202172440930
0004022001f80000,0000000000000000,0000000000000000,0000000000000000,0,2,-,20322216,-,-,-,2530286892,-5198060553840,1941963441768
0004022001fc0000,0000000000000000,0000000000000000,0000000000000000,0,2,-,20b22206,-,-,-,1809304697970,-2380112217630,2425682486178
0008000000000000,0000000000000000,0000000000000000,0000000000000000,278,2122,00143087,00143037,26219894022,-10500752398374,-276095403360,1029072854502,-1831481351784,-1678602814434
0008000000000000,0000000000000000,0000000000000000,0000000000000008,0,14,-,20141097,-,-,-,1888360300638,2556523017216,1391767566840
0008000000000000,0000000000000000,0000000000000040,0000000000000000,0,45,-,02143017,-,-,-,4577000924790,24958280453526,3006923190516
0008000000000000,0000000000000000,0000000000000240,0000000000000000,0,17,-,00143097,-,-,-,5467746550770,6952659574896,3125201999598
0008080000000000,0000000000000000,0000000000000000,0000000000000000,261,2012,00343016,00341326,3495770077212,4999414599396,1960187960682,2391052829508,6117445644534,2784184263504
0008200000000000,0000000000000000,0000000000000000,0000000000000000,440,2827,00301287,00301077,2982748145706,1181126516472,6216622906788,548320640238,12740574469644,3554943129486
0008200000000800,0000000000000000,0000000000000000,0000000000000000,10,162,08103a81,08103217,1021702725666,-21427419817188,1120869122814,1838391907212,-13615282662408,-2411733515436
0008200000000800,0000000000000000,0000000000000040,0000000000000000,0,5,-,0a103207,-,-,-,2848087921896,10917804368772,2052614710692
0008200000000800,0000000000000000,0000000000000240,0000000000000000,0,1,-,08903283,-,-,-,6729348084606,698268855312,3980177150418
0008200000001800,0000000000000000,0000000000000000,0000000000000000,7,135,28103007,08103097,2509607197440,-9711675448776,-3087332315298,1708134401484,-8527829021586,-101891075832
0008200000001800,0000000000000000,0000000000000040,0000000000000000,0,9,-,0a103017,-,-,-,53150977656,7491826761174,-476590719780
0008280000000000,0000000000000000,0000000000000000,0000000000000000,356,2717,00303216,00301176,797131160910,-6038930565738,3518844237594,267599880702,16982334212004,5257653034410
0008800000000000,0000000000000000,0000000000000000,0000000000000000,40,482,08243007,08053207,5309402567868,-3392329387734,-3043231783830,1213158790998,-24677569312956,-5325894277200
0008800000000000,0000020000000000,0000000000000000,0000000000000000,0,18,-,08a41047,-,-,-,754253856594,4391232655446,-2916465676110
0008800000000000,0000030000000000,0000000000000000,0000000000000000,0,38,-,08a41017,-,-,-,793784355462,3299471387226,-3639273537186
0008800000000000,00000a0000000000,0000000000000000,0000000000000000,0,32,-,082410c7,-,-,-,231420215124,1178802183636,-349377747012
0008800000000000,00000b0000000000,0000000000000000,0000000000000000,3,87,08241a81,08241097,1795023720252,-17651863198116,464324898618,1183386990744,2368131607296,453814811856
0008840000000000,0000000000000000,0000000000000000,0000000000000000,5,167,08043a81,08043097,385849479582,-23492339371116,-954060507918,2153361944538,-8660276756964,-1918621934082
0008840000000000,0000000000000000,0000000000000040,0000000000000000,0,8,-,0a043087,-,-,-,2664604861002,9294056749026,1089203402700
0008840000000000,00000b0000000000,0000000000000000,0000000000000000,0,2,-,0a049125,-,-,-,4625202169854,24822100005066,-1086148318878
0008880000000000,0000000000000000,0000000000000000,0000000000000000,43,624,08243206,08243036,2279606309316,-9216747615726,-2035196706312,1262227906296,3364763259816,-1500862788684
0008880000000000,0000020000000000,0000000000000000,0000000000000000,0,11,-,08a41246,-,-,-,111852686862,6722657491914,-963476137134
0008880000000000,0000030000000000,0000000000000000,0000000000000000,0,1,-,0aa49300,-,-,-,1025157793842,27083861855946,5394207140532
0008880000000000,00000b0000000000,0000000000000000,0000000000000000,0,2,-,0a249124,-,-,-,2221061517864,31994402069574,3188684740626
0008a00000000000,0000000000000000,0000000000000000,0000000000000000,50,602,08203087,08203037,1136540856150,-2202020756586,1416139427682,701932761810,-366897437046,-1441953948834
0008a00000000000,0000020000000002,0000000000000000,0000000000000000,0,14,-,08a01253,-,-,-,440075487852,5482596487032,-396763283700
0008a00000000000,0000030000000002,0000000000000000,0000000000000000,0,30,-,08a01287,-,-,-,1987872588324,2508296111622,3053922613056
0008a00000000000,00000a0000000002,0000000000000000,0000000000000000,0,10,-,08201ac3,-,-,-,502802579664,-4251452474178,3075537293640
0008a00000000000,00000b0000000002,0000000000000000,0000000000000000,1,48,0a209281,08201297,840734179362,10758608911134,6665159839716,332217816462,-2860453555848,1970658310698
0008a00000000800,0000000000000000,0000000000000000,0000000000000000,0,14,-,0801ba81,-,-,-,810038523546,-16157800748628,2678201556786
0008a40000000800,0000000000000000,0000000000000000,0000000000000000,0,67,-,08003a87,-,-,-,1125451565658,-21038375091258,634747620024
0008a40000000800,0000000000000000,0000000000000040,0000000000000000,0,1,-,0a803283,-,-,-,569008800990,2926264264812,3968849499300
0008a40000000800,00000b0000000002,0000000000000000,0000000000000000,0,1,-,0a009325,-,-,-,4768196900796,24732104473692,1471115422476
0008a40000001800,0000000000000000,0000000000000000,0000000000000000,0,23,-,0a00b125,-,-,-,4727405145960,19847126632914,-438850643994
0008a40000001800,0000030000000002,0000000000000000,0000000000000000,0,1,-,0a809125,-,-,-,447982931718,23901679779264,236619717768
0008a80000000000,0000000000000000,0000000000000000,0000000000000000,32,511,08a03206,08203256,456797127528,-5851993114548,217482506766,264965581566,-2521001870478,465464363364
0008a80000000000,0000020000000002,0000000000000000,0000000000000000,0,1,-,0aa09340,-,-,-,181042215732,31915958419044,7483227774246
0008a80000000000,0000030000000002,0000000000000000,0000000000000000,0,2,-,0aa09124,-,-,-,591851873592,37005047446752,5211435075084
0008a80000000000,00000b0000000002,0000000000000000,0000000000000000,0,1,-,0a209324,-,-,-,3556977592770,38184820215066,6667554577950
000a080000000000,0000000000000000,0000000000000000,0000000000000000,12,206,28143006,08143216,1957264364790,-10064549653074,-3963148135380,1140620430978,-13028788517346,-3099675665646
000a080000000000,0000000000000000,0000000000000060,0000000000000000,0,15,-,0a143016,-,-,-,784565967654,12440568008106,-432855633924
000a280000000c00,0000000000000000,0000000000000000,0000000000000000,0,64,-,28103216,-,-,-,3140004756420,-6479135674578,78773521554
000a280000000c00,0000000000000000,0000000000000080,0000000000000000,0,2,-,0a90b202,-,-,-,341888849442,30104098038882,6856983720468
000a280000000c00,0000000000000000,00000000000000e0,0000000000000000,0,1,-,0a113a80,-,-,-,1100886948378,5374794348252,4163607692118
000a280000001c00,0000000000000000,0000000000000000,0000000000000000,0,29,-,28103096,-,-,-,282294843012,-1942722563796,1024889757318
000a280000001c00,0000000000000000,0000000000000080,0000000000000000,0,1,-,0a10b124,-,-,-,1830438841392,34191140863194,4167880069122
000a880000000000,0000000000000000,0000000000000000,0000000000000000,0,13,-,28053016,-,-,-,272175450498,-11587780901844,-4025521932894
000a8c0000000000,0000000000000000,0000000000000000,0000000000000000,0,51,-,08843216,-,-,-,122610326832,-10475444826756,-3497232722004
000aac0000000c00,0000000000000000,0000000000000000,0000000000000000,0,3,-,28803216,-,-,-,1103615995734,-6471738625338,-827972863074
000c000000000000,0000000000000000,0000000000000000,0000000000000000,22,398,20342007,20142037,3631685586858,-6088144731102,-2492805970746,540277046946,-4019894836272,-3542591783304
000c000000000000,0000000000000000,0000000000000000,0000000000000002,5,129,2014a281,20142097,245687978466,-873353871432,2909386385388,3955325865498,418204872288,604294142382
000c000000000000,0000000000000004,0000000000000000,0000000000000000,2,127,08342281,08142a85,797508176598,-25626212099082,-2399550785730,73937175354,-27105808848552,-2558579319576
000c000000000000,0000000000000004,0000000000000000,0000000000000002,0,15,-,0814aa81,-,-,-,4296147201738,2044658883078,2039956523136
000c000000000000,0000000000000004,0000000000000040,0000000000000000,0,3,-,0a142a81,-,-,-,5462546073894,5995343677428,2634652488258
000c000000000000,0000000000800004,0000000000000000,0000000000000000,3,102,02342281,00342127,231569978598,-4054765080870,4538204182008,1668606365286,-7328516092002,-2949799925898
000c000000000000,0000000000800004,0000000000000000,0000000000000002,1,39,0034a281,0014a325,83618868186,-6298577091072,3366310103100,3086575146270,4887328969278,883362835908
000c000000000000,0000000000800004,0000000000000000,0000000000000402,0,1,-,00b52203,-,-,-,4371177931848,-5039711041302,372492842022
000c000000000000,0000000000800004,0000000000000400,0000000000000000,0,1,-,00b42207,-,-,-,5594046452064,923773745538,-493725259692
000c000000000000,0000000000800004,0000000000000400,0000000000000002,0,4,-,00342287,-,-,-,5959142907858,589323434238,3410869409262
000c000000000000,0000040000000004,0000000000000000,0000000000000000,0,21,-,0a148125,-,-,-,7517271438054,44899733733498,2185630435422
000c000000000000,0000040000000004,0000000000000008,0000000000000000,0,1,-,0a340a81,-,-,-,5029695311382,1219379076216,3918231208962
000c000000000000,0008040000800004,0000000000000000,0000000000000000,0,20,-,02148127,-,-,-,3549430951542,39756439503018,266052403134
000c180000000000,0000000000000000,0000000000000000,0000000000000000,2,189,2a342800,20342056,1580637246930,4631509650600,416149595568,1441261021662,-683974132002,-1080305634114
000c180000000000,0000000000000000,0000000000000000,0000000000000002,0,26,-,20342096,-,-,-,722468167218,5823579473208,2419024294512
000c180000000000,0000000000000004,0000000000000000,0000000000000000,0,16,-,08b42206,-,-,-,1291279120236,-11729416344912,-4188670271478
000c180000000000,0000000000000004,0000000000000000,0000000000000020,0,18,-,0a342206,-,-,-,460208481894,7680946548870,117139741488
000c180000000000,0000300000800004,0000000000000000,0000000000000000,0,3,-,0234aa80,-,-,-,222466190310,23699187430506,8633846320344
000c180000000000,0000300000800004,0000000000000000,0000000000000020,0,4,-,0234a320,-,-,-,933202935882,22321725254640,4407354257796
000c180000000000,0000300000800084,0000000000000000,0000000000000000,0,1,-,02b4a180,-,-,-,328704425280,34535856643470,9005525146170
000c180000000000,0000300000800084,0000000000000000,0000000000000020,0,4,-,0234a124,-,-,-,5284672784622,35593992286020,5855210335926
000c181000000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,22348124,-,-,-,2104332584886,29388348812970,6102146723274
000c200000000040,0000000000000000,0000000000000000,0000000000000000,4,98,28302281,28302017,1648948214592,-21832228969614,-208238629284,3481589897604,-6135594231564,-3263027674536
000c200000000040,0000000000000000,0000000000000000,0000000000000002,0,28,-,28302087,-,-,-,4561195094820,-4490461324944,325264890762
000c200000000840,0000000000000000,0000000000000000,0000000000000000,0,23,-,28102287,-,-,-,512416363536,-17335933203834,-1990651260906
000c200000000840,0000000000000000,0000000000000000,0000000000000002,0,7,-,2810a283,-,-,-,1208617552800,-3374885993094,1388834817174
000c200000001840,0000000000000000,0000000000000000,0000000000000000,0,17,-,2810a125,-,-,-,1740626573868,2081401888356,-1267868876400
000c200000800040,0000000000000000,0000000000000000,0000000000000000,5,93,20b02203,20302127,178236882558,-9422546562324,-467073457326,2326283641836,-1030793959944,-181616271480
000c200000800040,0000000000000000,0000000000000000,0000000000000002,1,55,20302283,20302097,1283178291948,-12552854096664,3090639122298,2902198373172,-763336305144,3131141243454
000c38000000206e,0000000000000000,0000000000000000,0000000000000000,0,5,-,2a30a102,-,-,-,320931273600,29368122515928,6055098809760
000c38000000206f,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a308124,-,-,-,80160234840,31901528218518,5550770229858
000c380000002076,0000000000000000,0000000000000000,0000000000000000,0,4,-,2a30a082,-,-,-,1807097780628,40602411377388,10095415112916
000c38000000207a,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a30a042,-,-,-,209570640300,31888080615888,6269534252856
000c38000000207e,0000000000000000,0000000000000000,0000000000000000,0,8,-,2a30a006,-,-,-,1933839889380,35186454369738,7217811525834
000c3800000020ee,0000000000000000,0000000000000000,0000000000000000,0,3,-,2ab02102,-,-,-,1941884745822,12996339483834,2787277072482
000c3800000020f6,0000000000000000,0000000000000000,0000000000000000,0,9,-,2a302086,-,-,-,73421940060,13451709936168,4664321169984
000c3800000020f7,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a310a80,-,-,-,952794742410,3962756912184,4634450269470
000c3800000020fa,0000000000000000,0000000000000000,0000000000000000,0,3,-,2ab02042,-,-,-,2505434567454,17203573721124,3339167743044
000c3800000020fc,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a302016,-,-,-,1091759103540,9722395665738,2124999785034
000c3800000020fe,0000000000000000,0000000000000000,0000000000000000,0,10,-,2a302206,-,-,-,1627983741384,11906505029538,3447308979324
000c38000000607e,0000000000000000,0000000000000000,0000000000000002,0,1,-,28b0a202,-,-,-,2843205138270,7576804397736,1498351300488
000c3800000060ee,0000000000000000,0000000000000000,0000000000000000,0,1,-,28b02302,-,-,-,3370276777518,-5408243773884,-1098658333836
000c3800000060f2,0000000000000000,0000000000000000,0000000000000002,0,1,-,28b022c0,-,-,-,155425109742,-7042857274404,1053958722768
000c3800000060f6,0000000000000000,0000000000000000,0000000000000002,0,3,-,28312282,-,-,-,371344992984,-12855748106124,1058587627986
000c3800000060fa,0000000000000000,0000000000000000,0000000000000000,0,1,-,28b02242,-,-,-,4999868383230,1464094923606,-13746771234
000c3800000060fc,0000000000000000,0000000000000000,0000000000000000,0,1,-,28b02212,-,-,-,627463321506,-12035346833034,-2424078945666
000c3800000060fe,0000000000000000,0000000000000000,0000000000000000,0,2,-,28b02206,-,-,-,2388431058930,-6402532745574,-1200749285988
000c3800000060fe,0000000000000000,0000000000000000,0000000000000002,0,1,-,28b12202,-,-,-,4777073172018,-5002283222874,256209842574
000c382000dc206e,0000000000000000,0000000000000000,0000000000000000,0,4,-,2230a124,-,-,-,5026021883820,36782213319558,7958279684880
000c382000ec2076,0000000000000000,0000000000000000,0000000000000000,0,4,-,2230a282,-,-,-,1015194987576,30307711197078,11579875852356
