a	b	c	denominator	E0_numerator	E1_numerator	E2_numerator	mass_numerator	raw_carriers
1	38	56	89376	528	2736	2736	528	4
1	38	58	92568	600	2736	2736	600	4
1	38	59	94164	1644	2736	2736	1644	4
1	38	61	97356	1368	1368	1368	1368	2
1	38	62	98952	2448	4104	4104	2448	6
1	40	41	68880	6480	8640	8640	6480	12
1	40	43	72240	0	0	0	0	0
1	40	44	73920	2184	4320	4320	2184	6
1	40	46	77280	1584	2880	2880	1584	4
1	40	47	78960	1368	2880	2880	1368	4
1	40	49	82320	2196	2880	2880	2196	4
1	40	50	84000	780	1440	1440	780	2
1	40	52	87360	1296	2880	2880	1296	4
1	40	53	89040	912	2880	2880	912	4
1	40	55	92400	1320	2880	2880	1320	4
1	40	56	94080	2496	4320	4320	2496	6
1	40	58	97440	924	1440	1440	924	2
1	40	59	99120	876	2880	2880	876	4
1	40	61	102480	948	2880	2880	948	4
1	40	62	104160	996	1440	1440	996	2
1	41	43	74046	4536	8856	8856	4536	12
1	41	44	75768	0	0	0	0	0
1	41	46	79212	1872	2952	2952	1872	4
1	41	47	80934	1632	2952	2952	1632	4
1	41	49	84378	1224	2952	2952	1224	4
1	41	50	86100	2016	2952	2952	2016	4
1	41	52	89544	750	1476	1476	750	2
1	41	53	91266	1620	2952	2952	1620	4
1	41	55	94710	1356	2952	2952	1356	4
1	41	56	96432	1308	2952	2952	1308	4
1	41	58	99876	2490	4428	4428	2490	6
1	41	59	101598	1128	1476	1476	1128	2
1	41	61	105042	564	2952	2952	564	4
1	41	62	106764	600	2952	2952	600	4
1	43	44	79464	7128	9288	9288	7128	12
1	43	46	83076	0	0	0	0	0
1	43	47	84882	2508	4644	4644	2508	6
1	43	49	88494	1608	3096	3096	1608	4
1	43	50	90300	1584	3096	3096	1584	4
1	43	52	93912	1686	4644	4644	1686	6
1	43	53	95718	936	3096	3096	936	4
1	43	55	99330	2268	3096	3096	2268	4
1	43	56	101136	690	1548	1548	690	2
1	43	58	104748	1284	3096	3096	1284	4
1	43	59	106554	2448	4644	4644	2448	6
1	43	61	110166	1536	1548	1548	1536	2
1	43	62	111972	1842	3096	3096	1842	4
1	44	46	85008	5184	9504	9504	5184	12
1	44	47	86856	0	0	0	0	0
1	44	49	90552	2088	3168	3168	2088	4
1	44	50	92400	1536	3168	3168	1536	4
1	44	52	96096	1440	3168	3168	1440	4
1	44	53	97944	1626	4752	4752	1626	6
1	44	55	101640	858	1584	1584	858	2
1	44	56	103488	2592	3168	3168	2592	4
1	44	58	107184	816	3168	3168	816	4
1	44	59	109032	1272	3168	3168	1272	4
1	44	61	112728	2814	4752	4752	2814	6
1	44	62	114576	1584	1584	1584	1584	2
1	46	47	90804	8610	11040	10218	8058	14
1	46	49	94668	0	0	0	0	0
1	46	50	96600	2880	6624	6624	2880	8
1	46	52	100464	2016	3036	1968	1740	4
1	46	53	102396	1800	3312	3312	1800	4
1	46	55	106260	1506	4968	4968	1506	6
1	46	56	108192	1152	3312	3312	1152	4
1	46	58	112056	3192	3312	3312	3192	4
1	46	59	113988	798	1656	1656	798	2
1	46	61	117852	1248	3312	3312	1248	4
1	46	62	119784	1800	4968	3684	1800	6
1	47	49	96726	5880	11844	11328	5880	14
1	47	50	98700	0	0	0	0	0
1	47	52	102648	2406	5076	5076	2406	6
1	47	53	104622	2088	3384	2964	2088	4
1	47	55	108570	1656	3384	3384	1656	4
1	47	56	110544	1446	5076	5076	1446	6
1	47	58	114492	1008	3384	3384	1008	4
1	47	59	116466	3384	3384	3384	3384	4
1	47	61	120414	2460	2820	3156	1896	4
1	47	62	122388	1236	3384	3384	1236	4
1	49	50	102900	9366	12348	12348	9366	14
1	49	52	107016	222	1470	1764	222	2
1	49	53	109074	3312	7056	7056	3312	8
1	49	55	113190	2232	3528	3528	2232	4
1	49	56	115248	2016	3528	3528	2016	4
1	49	58	119364	1584	3528	3528	1584	4
1	49	59	121422	1368	3528	3528	1368	4
1	49	61	125538	3528	3528	3528	3528	4
1	49	62	127596	1476	3528	3528	1476	4
1	50	52	109200	6636	12600	12600	6636	14
1	50	53	111300	174	1800	1800	174	2
1	50	55	115500	2730	5400	5400	2730	6
1	50	56	117600	2304	3600	3600	2304	4
1	50	58	121800	1872	3600	3600	1872	4
1	50	59	123900	1656	3600	3600	1656	4
1	50	61	128100	1224	3600	3600	1224	4
1	50	62	130200	3480	3600	3600	3480	4
1	52	53	115752	11088	14976	14694	11088	16
1	52	55	120120	78	1872	1872	78	2
1	52	56	122304	3744	7488	7488	3744	8
1	52	58	126672	2448	3744	3744	2448	4
1	52	59	128856	2232	3744	3744	2232	4
1	52	61	133224	3414	4992	5574	3048	6
1	52	62	135408	1584	3744	3744	1584	4
1	53	55	122430	7488	15264	15264	7488	16
1	53	56	124656	30	1908	1908	30	2
1	53	58	129108	3054	5724	5724	3054	6
1	53	59	131334	2520	3816	3816	2520	4
1	53	61	135786	2088	3816	3816	2088	4
1	53	62	138012	3354	5724	5724	3354	6
1	55	56	129360	11952	15840	15840	11952	16
1	55	58	133980	0	0	0	0	0
1	55	59	136290	4176	7920	7920	4176	8
1	55	61	140910	2664	3960	3960	2664	4
1	55	62	143220	2448	3960	3960	2448	4
1	56	58	136416	8352	16128	16128	8352	16
1	56	59	138768	0	0	0	0	0
1	56	61	143472	3384	8064	8064	3384	8
1	56	62	145824	2736	4032	4032	2736	4
1	58	59	143724	12816	16704	16704	12816	16
1	58	61	148596	0	0	0	0	0
1	58	62	151032	4608	8352	8352	4608	8
1	59	61	151158	9216	16992	16992	9216	16
1	59	62	153636	0	0	0	0	0
1	61	62	158844	14802	19764	19056	14802	18
2	4	5	1680	0	0	0	0	0
2	4	7	2352	0	0	0	0	0
2	4	11	3696	0	0	0	0	0
2	4	13	4368	0	0	0	0	0
2	4	17	5712	0	0	0	0	0
2	4	19	6384	0	0	0	0	0
2	4	23	7728	0	0	0	0	0
2	4	25	8400	0	0	0	0	0
2	4	29	9744	0	0	0	0	0
2	4	31	10416	0	0	0	0	0
2	4	35	11760	0	0	0	0	0
2	4	37	12432	0	0	0	0	0
2	4	41	13776	0	0	0	0	0
2	4	43	14448	0	0	0	0	0
2	4	47	15792	0	0	0	0	0
2	4	49	16464	0	0	0	0	0
2	4	53	17808	0	0	0	0	0
2	4	55	18480	0	0	0	0	0
2	4	59	19824	0	0	0	0	0
2	4	61	20496	0	0	0	0	0
2	5	7	2940	264	360	294	264	2
2	5	8	3360	300	60	336	60	2
2	5	10	4200	0	0	0	0	0
2	5	11	4620	0	0	0	0	0
2	5	13	5460	0	0	0	0	0
2	5	14	5880	348	360	360	348	2
2	5	16	6720	0	0	0	0	0
2	5	17	7140	0	0	0	0	0
2	5	19	7980	0	0	0	0	0
2	5	20	8400	60	360	360	60	2
2	5	22	9240	360	360	360	360	2
2	5	23	9660	360	150	360	150	2
2	5	25	10500	0	0	0	0	0
2	5	26	10920	0	0	0	0	0
2	5	28	11760	360	360	360	360	2
2	5	29	12180	360	360	360	360	2
2	5	31	13020	360	30	360	30	2
2	5	32	13440	0	0	0	0	0
2	5	34	14280	228	360	360	228	2
2	5	35	14700	360	360	360	360	2
2	5	37	15540	360	360	360	360	2
2	5	38	15960	360	240	360	240	2
2	5	40	16800	0	0	0	0	0
2	5	41	17220	312	360	360	312	2
2	5	43	18060	360	360	360	360	2
2	5	44	18480	360	360	360	360	2
2	5	46	19320	360	120	360	120	2
2	5	47	19740	24	360	360	24	2
2	5	49	20580	360	360	360	360	2
2	5	50	21000	360	360	360	360	2
2	5	52	21840	360	360	360	360	2
2	5	53	22260	360	330	360	330	2
2	5	55	23100	360	360	360	360	2
2	5	56	23520	360	360	360	360	2
2	5	58	24360	360	360	360	360	2
2	5	59	24780	360	360	360	360	2
2	5	61	25620	552	570	720	402	4
2	5	62	26040	360	360	360	360	2
2	7	8	4704	0	0	0	0	0
2	7	10	5880	276	336	504	276	2
2	7	11	6468	312	504	504	312	2
2	7	13	7644	0	0	0	0	0
2	7	14	8232	0	0	0	0	0
2	7	16	9408	504	504	504	504	2
2	7	17	9996	24	504	504	24	2
2	7	19	11172	0	0	0	0	0
2	7	20	11760	300	420	504	300	2
2	7	22	12936	372	504	504	372	2
2	7	23	13524	0	0	0	0	0
2	7	25	14700	312	462	504	312	2
2	7	26	15288	504	504	504	504	2
2	7	28	16464	84	504	504	84	2
2	7	29	17052	0	0	0	0	0
2	7	31	18228	504	504	504	504	2
2	7	32	18816	504	504	504	504	2
2	7	34	19992	0	0	0	0	0
2	7	35	20580	336	504	504	336	2
2	7	37	21756	504	504	504	504	2
2	7	38	22344	504	504	504	504	2
2	7	40	23520	348	504	504	348	2
2	7	41	24108	504	504	504	504	2
2	7	43	25284	504	504	504	504	2
2	7	44	25872	492	504	504	492	2
2	7	46	27048	504	504	504	504	2
2	7	47	27636	504	504	504	504	2
2	7	49	28812	504	504	504	504	2
2	7	50	29400	576	1008	1008	576	4
2	7	52	30576	504	504	504	504	2
2	7	53	31164	504	504	504	504	2
2	7	55	32340	888	1008	1008	888	4
2	7	56	32928	504	504	504	504	2
2	7	58	34104	504	504	504	504	2
2	7	59	34692	504	504	504	504	2
2	7	61	35868	768	1008	1008	768	4
2	7	62	36456	504	504	504	504	2
2	8	11	7392	0	0	0	0	0
2	8	13	8736	0	0	0	0	0
2	8	17	11424	576	48	204	48	2
2	8	19	12768	0	0	0	0	0
2	8	23	15456	0	0	0	0	0
2	8	25	16800	348	528	300	300	2
2	8	29	19488	0	0	0	0	0
2	8	31	20832	0	0	0	0	0
2	8	35	23520	372	576	420	372	2
2	8	37	24864	576	240	444	240	2
2	8	41	27552	0	0	0	0	0
2	8	43	28896	0	0	0	0	0
2	8	47	31584	576	336	564	336	2
2	8	49	32928	0	0	0	0	0
2	8	53	35616	12	576	576	12	2
2	8	55	36960	420	576	576	420	2
2	8	59	39648	576	48	576	48	2
2	8	61	40992	0	0	0	0	0
2	10	11	9240	588	660	528	528	2
2	10	13	10920	0	0	0	0	0
2	10	17	14280	0	0	0	0	0
2	10	19	15960	720	420	720	420	2
2	10	23	19320	720	300	720	300	2
2	10	25	21000	420	720	720	420	2
2	10	29	24360	720	720	720	720	2
2	10	31	26040	720	60	720	60	2
2	10	35	29400	0	0	0	0	0
2	10	37	31080	720	720	720	720	2
2	10	41	34440	720	720	720	720	2
2	10	43	36120	564	720	720	564	2
2	10	47	39480	720	720	720	720	2
2	10	49	41160	720	720	720	720	2
2	10	53	44520	804	1380	1440	744	4
2	10	55	46200	720	720	720	720	2
2	10	59	49560	720	720	720	720	2
2	10	61	51240	1428	1140	1440	1128	4
2	11	13	12012	1224	1584	1584	1224	4
2	11	14	12936	228	792	792	228	2
2	11	16	14784	132	792	792	132	2
2	11	17	15708	168	66	792	66	2
2	11	19	17556	408	792	792	408	2
2	11	20	18480	1572	1452	1584	1452	4
2	11	22	20328	0	0	0	0	0
2	11	23	21252	792	792	792	792	2
2	11	25	23100	120	792	792	120	2
2	11	26	24024	1452	1584	1584	1452	4
2	11	28	25872	60	792	792	60	2
2	11	29	26796	264	792	792	264	2
2	11	31	28644	0	0	0	0	0
2	11	32	29568	708	792	792	708	2
2	11	34	31416	780	792	792	780	2
2	11	35	32340	0	0	0	0	0
2	11	37	34188	552	330	792	330	2
2	11	38	35112	420	792	792	420	2
2	11	40	36960	1584	1584	1584	1584	4
2	11	41	37884	696	792	792	696	2
2	11	43	39732	792	792	792	792	2
2	11	44	40656	132	792	792	132	2
2	11	46	42504	1584	1584	1584	1584	4
2	11	47	43428	1536	1254	1584	1254	4
2	11	49	45276	792	792	792	792	2
2	11	50	46200	792	792	792	792	2
2	11	52	48048	1584	1584	1584	1584	4
2	11	53	48972	1584	1584	1584	1584	4
2	11	55	50820	1056	1584	1584	1056	4
2	11	56	51744	792	792	792	792	2
2	11	58	53592	924	1584	1584	924	4
2	11	59	54516	1584	1584	1584	1584	4
2	11	61	56364	792	792	792	792	2
2	11	62	57288	1236	1584	1584	1236	4
2	13	14	15288	804	936	936	804	2
2	13	16	17472	204	936	936	204	2
2	13	17	18564	1152	1872	1872	1152	4
2	13	19	20748	0	0	0	0	0
2	13	20	21840	12	936	936	12	2
2	13	22	24024	1512	1872	1872	1512	4
2	13	23	25116	456	936	936	456	2
2	13	25	27300	936	936	936	936	2
2	13	26	28392	0	0	0	0	0
2	13	28	30576	1872	1872	1872	1872	4
2	13	29	31668	168	936	936	168	2
2	13	31	33852	744	936	936	744	2
2	13	32	34944	0	0	0	0	0
2	13	34	37128	1284	1872	1872	1284	4
2	13	35	38220	0	0	0	0	0
2	13	37	40404	0	0	0	0	0
2	13	38	41496	660	936	936	660	2
2	13	40	43680	732	936	936	732	2
2	13	41	44772	96	936	936	96	2
2	13	43	46956	168	936	936	168	2
2	13	44	48048	1644	1872	1872	1644	4
2	13	46	50232	444	936	936	444	2
2	13	47	51324	936	936	936	936	2
2	13	49	53508	888	936	936	888	2
2	13	50	54600	1872	1872	1872	1872	4
2	13	52	56784	312	1872	1872	312	4
2	13	53	57876	936	936	936	936	2
2	13	55	60060	1704	1872	1872	1704	4
2	13	56	61152	1872	1872	1872	1872	4
2	13	58	63336	936	936	936	936	2
2	13	59	64428	936	936	936	936	2
2	13	61	66612	1872	1872	1872	1872	4
2	13	62	67704	1872	1872	1872	1872	4
2	14	17	19992	0	0	0	0	0
2	14	19	22344	348	1008	1008	348	2
2	14	23	27048	492	1008	1008	492	2
2	14	25	29400	0	0	0	0	0
2	14	29	34104	1008	1008	1008	1008	2
2	14	31	36456	948	1008	1008	948	2
2	14	35	41160	588	1008	1008	588	2
2	14	37	43512	1008	1008	1008	1008	2
2	14	41	48216	636	1008	1008	636	2
2	14	43	50568	708	1008	1008	708	2
2	14	47	55272	1008	1008	1008	1008	2
2	14	49	57624	1008	1008	1008	1008	2
2	14	53	62328	1008	1008	1008	1008	2
2	14	55	64680	1008	1008	1008	1008	2
2	14	59	69384	1728	2016	2016	1728	4
2	14	61	71736	1020	2016	2016	1020	4
2	16	17	22848	1020	1152	1152	1020	2
2	16	19	25536	0	0	0	0	0
2	16	23	30912	228	1152	1152	228	2
2	16	25	33600	300	1152	1152	300	2
2	16	29	38976	0	0	0	0	0
2	16	31	41664	1152	1152	1152	1152	2
2	16	35	47040	996	1152	1152	996	2
2	16	37	49728	1068	1152	1152	1068	2
2	16	41	55104	1152	1152	1152	1152	2
2	16	43	57792	276	1152	1152	276	2
2	16	47	63168	1092	1152	1152	1092	2
2	16	49	65856	1152	1152	1152	1152	2
2	16	53	71232	936	2304	2304	936	4
2	16	55	73920	1152	1152	1152	1152	2
2	16	59	79296	1152	1152	1152	1152	2
2	16	61	81984	1152	1152	1152	1152	2
2	17	19	27132	2712	3162	2562	2202	6
2	17	20	28560	156	1224	1224	156	2
2	17	22	31416	564	1224	1224	564	2
2	17	23	32844	0	0	0	0	0
2	17	25	35700	1008	2448	2448	1008	4
2	17	26	37128	1080	2448	2448	1080	4
2	17	28	39984	0	0	0	0	0
2	17	29	41412	816	1224	1224	816	2
2	17	31	44268	552	1224	1224	552	2
2	17	32	45696	2448	2448	2448	2448	4
2	17	34	48552	0	0	0	0	0
2	17	35	49980	1224	1224	1224	1224	2
2	17	37	52836	264	1224	1224	264	2
2	17	38	54264	3084	3264	2676	2676	6
2	17	40	57120	0	0	0	0	0
2	17	41	58548	912	1224	1224	912	2
2	17	43	61404	0	0	0	0	0
2	17	44	62832	1740	2448	2448	1740	4
2	17	46	65688	1512	1632	1500	696	4
2	17	47	67116	120	1224	1224	120	2
2	17	49	69972	192	1224	294	192	2
2	17	50	71400	1068	1224	1224	1068	2
2	17	52	74256	1140	1224	1224	1140	2
2	17	53	75684	0	0	0	0	0
2	17	55	78540	408	1224	1224	408	2
2	17	56	79968	780	1224	1224	780	2
2	17	58	82824	2244	2448	2448	2244	4
2	17	59	84252	552	1224	1224	552	2
2	17	61	87108	1224	1224	1224	1224	2
2	17	62	88536	492	1224	1224	492	2
2	19	20	31920	2304	2508	2208	2076	4
2	19	22	35112	132	1368	1368	132	2
2	19	23	36708	2184	4104	3702	2184	6
2	19	25	39900	0	0	0	0	0
2	19	26	41496	444	1368	1368	444	2
2	19	28	44688	864	2736	2736	864	4
2	19	29	46284	936	2736	2736	936	4
2	19	31	49476	624	1368	1368	624	2
2	19	32	51072	0	0	0	0	0
2	19	34	54264	2604	2736	2736	2604	4
2	19	35	55860	600	1368	1368	600	2
2	19	37	59052	2736	1938	2736	1938	4
2	19	38	60648	0	0	0	0	0
2	19	40	63840	4104	4104	4104	4104	6
2	19	41	65436	312	1368	1368	312	2
2	19	43	68628	1920	2736	2736	1920	4
2	19	44	70224	0	0	0	0	0
2	19	46	73416	2364	2736	2736	2364	4
2	19	47	75012	1392	2166	2736	822	4
2	19	49	78204	600	1368	1368	600	2
2	19	50	79800	1668	2736	2736	1668	4
2	19	52	82992	1572	2736	2736	1572	4
2	19	53	84588	744	1368	1368	744	2
2	19	55	87780	0	0	0	0	0
2	19	56	89376	1020	1368	1368	1020	2
2	19	58	92568	1092	1368	1368	1092	2
2	19	59	94164	0	0	0	0	0
2	19	61	97356	24	1368	1368	24	2
2	19	62	98952	1932	2736	2736	1932	4
2	20	23	38640	876	600	1380	600	2
2	20	25	42000	780	1440	1440	780	2
2	20	29	48720	420	1440	1440	420	2
2	20	31	52080	492	120	1440	120	2
2	20	35	58800	1140	1440	1440	1140	2
2	20	37	62160	1380	1440	1440	1380	2
2	20	41	68880	2880	2880	2880	2880	4
2	20	43	72240	1092	1440	1440	1092	2
2	20	47	78960	1296	2880	2880	1296	4
2	20	49	82320	2880	2880	2880	2880	4
2	20	53	89040	1884	2760	2880	1764	4
2	20	55	92400	2460	2880	2880	2460	4
2	20	59	99120	2436	2880	2880	2436	4
2	20	61	102480	2508	2280	2880	1908	4
2	22	23	42504	2736	3168	3168	2736	4
2	22	25	46200	852	1452	1584	852	2
2	22	29	53592	660	1584	1584	660	2
2	22	31	57288	732	1584	1584	732	2
2	22	35	64680	876	1584	1584	876	2
2	22	37	68376	948	1584	1584	948	2
2	22	41	75768	1428	1584	1584	1428	2
2	22	43	79464	3168	3168	3168	3168	4
2	22	47	86856	1140	1584	1584	1140	2
2	22	49	90552	2460	3168	3168	2460	4
2	22	53	97944	3168	3168	3168	3168	4
2	22	55	101640	1848	3168	3168	1848	4
2	22	59	109032	3156	3168	3168	3156	4
2	22	61	112728	2016	4752	4752	2016	6
2	23	25	48300	4896	6486	5718	4758	8
2	23	26	50232	84	1656	1656	84	2
2	23	28	54096	1152	3312	3312	1152	4
2	23	29	56028	0	0	0	0	0
2	23	31	59892	1872	3312	3312	1872	4
2	23	32	61824	804	1656	1656	804	2
2	23	34	65688	204	1656	1656	204	2
2	23	35	67620	1152	3312	2706	1152	4
2	23	37	71484	984	1656	1656	984	2
2	23	38	73416	2376	3312	3312	2376	4
2	23	40	77280	924	1656	1200	924	2
2	23	41	79212	2088	3312	3312	2088	4
2	23	43	83076	696	1656	1656	696	2
2	23	44	85008	4968	4968	4968	4968	6
2	23	46	88872	0	0	0	0	0
2	23	47	90804	3312	3312	3312	3312	4
2	23	49	94668	408	1656	1656	408	2
2	23	50	96600	5544	6624	6468	5544	8
2	23	52	100464	852	1656	1656	852	2
2	23	53	102396	1944	3312	3312	1944	4
2	23	55	106260	2736	4968	4962	2736	6
2	23	56	108192	2820	3312	3312	2820	4
2	23	58	112056	1716	3312	3312	1716	4
2	23	59	113988	2424	1794	3312	906	4
2	23	61	117852	1656	1656	1656	1656	2
2	23	62	119784	2028	3312	3312	2028	4
2	25	26	54600	3168	3600	3600	3168	4
2	25	28	58800	60	1800	1800	60	2
2	25	29	60900	3744	7200	7200	3744	8
2	25	31	65100	336	150	1800	150	2
2	25	32	67200	876	1800	1800	876	2
2	25	34	71400	780	1800	1800	780	2
2	25	35	73500	1800	3600	3600	1800	4
2	25	37	77700	1440	3600	3600	1440	4
2	25	38	79800	1512	3000	3600	1284	4
2	25	40	84000	2160	3600	3600	2160	4
2	25	41	86100	1032	1800	1800	1032	2
2	25	43	90300	1368	3600	3600	1368	4
2	25	44	92400	804	1800	1800	804	2
2	25	46	96600	5688	6000	7200	5412	8
2	25	47	98700	744	1800	1800	744	2
2	25	49	102900	3600	3600	3600	3600	4
2	25	50	105000	0	0	0	0	0
2	25	52	109200	7200	7200	7200	7200	8
2	25	53	111300	2256	3450	3600	2106	4
2	25	55	115500	3000	3600	3600	3000	4
2	25	56	117600	732	1800	1800	732	2
2	25	58	121800	3744	5400	5400	3744	6
2	25	59	123900	3312	5400	5400	3312	6
2	25	61	128100	2664	2850	3600	2298	4
2	25	62	130200	1800	1800	1800	1800	2
2	26	29	63336	804	1872	1872	804	2
2	26	31	67704	1584	3744	3744	1584	4
2	26	35	76440	1356	1872	1872	1356	2
2	26	37	80808	420	1872	1872	420	2
2	26	41	89544	564	1872	1872	564	2
2	26	43	93912	1644	1872	1872	1644	2
2	26	47	102648	2736	3744	3744	2736	4
2	26	49	107016	1536	3744	3744	1536	4
2	26	53	115752	3744	3744	3744	3744	4
2	26	55	120120	1236	1872	1872	1236	2
2	26	59	128856	2580	3744	3744	2580	4
2	26	61	133224	3660	3744	3744	3660	4
2	28	29	68208	3600	4032	4032	3600	4
2	28	31	72912	780	2016	2016	780	2
2	28	35	82320	1092	2016	2016	1092	2
2	28	37	87024	1668	2016	2016	1668	2
2	28	41	96432	300	2016	2016	300	2
2	28	43	101136	372	2016	2016	372	2
2	28	47	110544	2016	2016	2016	2016	2
2	28	49	115248	2016	4032	4032	2016	4
2	28	53	124656	1632	4032	4032	1632	4
2	28	55	129360	4032	4032	4032	4032	4
2	28	59	138768	1284	2016	2016	1284	2
2	28	61	143472	3540	4032	4032	3540	4
2	29	31	75516	6624	8352	8352	6624	8
2	29	32	77952	12	2088	2088	12	2
2	29	34	82824	2016	4176	4176	2016	4
2	29	35	85260	0	0	0	0	0
2	29	37	90132	2736	4176	4176	2736	4
2	29	38	92568	732	2088	2088	732	2
2	29	40	97440	636	2088	2088	636	2
2	29	41	99876	2088	2088	2088	2088	2
2	29	43	104748	1656	4176	4176	1656	4
2	29	44	107184	1728	4176	4176	1728	4
2	29	46	112056	2088	2088	2088	2088	2
2	29	47	114492	936	4176	4176	936	4
2	29	49	119364	1128	2088	2088	1128	2
2	29	50	121800	3744	6264	6264	3744	6
2	29	52	126672	564	2088	2088	564	2
2	29	53	129108	3360	4176	4176	3360	4
2	29	55	133980	840	2088	2088	840	2
2	29	56	136416	8352	8352	8352	8352	8
2	29	58	141288	0	0	0	0	0
2	29	59	143724	4176	4176	4176	4176	4
2	29	61	148596	2616	4176	4176	2616	4
2	29	62	151032	7704	8352	8352	7704	8
2	31	32	83328	4032	4464	4464	4032	4
2	31	34	88536	0	0	0	0	0
2	31	35	91140	5496	11160	9138	5496	10
2	31	37	96348	0	0	0	0	0
2	31	38	98952	1440	4464	4464	1440	4
2	31	40	104160	708	2232	2232	708	2
2	31	41	106764	2664	4464	4464	2664	4
2	31	43	111972	2232	2232	2232	2232	2
2	31	44	114576	864	4464	4464	864	4
2	31	46	119784	1512	4464	4464	1512	4
2	31	47	122388	1584	4464	4464	1584	4
2	31	49	127596	1224	4464	4464	1224	4
2	31	50	130200	2232	2232	2232	2232	2
2	31	52	135408	3456	4464	4464	3456	4
2	31	53	138012	1176	2232	2232	1176	2
2	31	55	143220	2664	4464	4464	2664	4
2	31	56	145824	444	2232	2232	444	2
2	31	58	151032	7848	8928	8928	7848	8
2	31	59	153636	3120	2418	2586	1074	4
2	31	61	158844	4464	4464	4464	4464	4
2	31	62	161448	0	0	0	0	0
2	32	35	94080	732	2304	2304	732	2
2	32	37	99456	2448	4608	4608	2448	4
2	32	41	110208	2292	2304	2304	2292	2
2	32	43	115584	852	2304	2304	852	2
2	32	47	126336	492	2304	2304	492	2
2	32	49	131712	624	4608	4608	624	4
2	32	53	142464	1212	2304	2304	1212	2
2	32	55	147840	2304	2304	2304	2304	2
2	32	59	158592	3900	4608	4608	3900	4
2	32	61	163968	1824	4608	4608	1824	4
2	34	35	99960	4464	4896	4896	4464	4
2	34	37	105672	708	2448	2448	708	2
2	34	41	117096	1872	4896	4896	1872	4
2	34	43	122808	2448	2448	2448	2448	2
2	34	47	134232	732	2448	2448	732	2
2	34	49	139944	804	2448	2448	804	2
2	34	53	151368	948	2448	2448	948	2
2	34	55	157080	1020	2448	2448	1020	2
2	34	59	168504	2448	2448	2448	2448	2
2	34	61	174216	3312	4896	4896	3312	4
2	35	37	108780	9768	12600	12600	9768	10
2	35	38	111720	1452	1680	2520	1452	2
2	35	40	117600	2880	5040	5040	2880	4
2	35	41	120540	0	0	0	0	0
2	35	43	126420	3720	7560	7560	3720	6
2	35	44	129360	1152	5040	5040	1152	4
2	35	46	135240	1632	3360	5040	1632	4
2	35	47	138180	2112	2520	2520	2112	2
2	35	49	144060	2520	5040	5040	2520	4
2	35	50	147000	1380	2520	2520	1380	2
2	35	52	152880	3684	7560	7560	3684	6
2	35	53	155820	3792	7350	7560	3792	6
2	35	55	161700	1560	2520	2520	1560	2
2	35	56	164640	3024	5040	5040	3024	4
2	35	58	170520	2508	2520	2520	2508	2
2	35	59	173460	2568	5040	5040	2568	4
2	35	61	179340	2376	3990	5040	2376	4
2	35	62	182280	5604	10080	10080	5604	8
2	37	38	118104	6924	7104	6468	6036	6
2	37	40	124320	1428	2664	2664	1428	2
2	37	41	127428	7776	15984	14550	7776	12
2	37	43	133644	0	0	0	0	0
2	37	44	136752	2304	5328	5328	2304	4
2	37	46	142968	4104	6216	6708	2328	6
2	37	47	146076	3528	5328	5328	3528	4
2	37	49	152292	3168	5328	4134	3168	4
2	37	50	155400	2400	5328	5328	2400	4
2	37	52	161616	1356	2664	2664	1356	2
2	37	53	164724	2448	5328	5328	2448	4
2	37	55	170940	3552	7992	7992	3552	6
2	37	56	174048	3660	7992	7992	3660	6
2	37	58	180264	2808	5328	5328	2808	4
2	37	59	183372	1608	2664	2664	1608	2
2	37	61	189588	3192	5328	5328	3192	4
2	37	62	192696	2388	2664	2664	2388	2
2	38	41	130872	660	2736	2736	660	2
2	38	43	137256	3312	5472	5472	3312	4
2	38	47	150024	5460	4332	4992	4332	4
2	38	49	156408	1284	2736	2736	1284	2
2	38	53	169176	1428	2736	2736	1428	2
2	38	55	175560	1992	5472	5376	1992	4
2	38	59	188328	2280	2964	5472	864	4
2	38	61	194712	1716	2736	2736	1716	2
2	40	41	137760	7572	8640	8640	7572	6
2	40	43	144480	636	2880	2880	636	2
2	40	47	157920	2736	5760	5760	2736	4
2	40	49	164640	5400	5760	5760	5400	4
2	40	53	178080	3168	5520	5760	3168	4
2	40	55	184800	1800	5760	5760	1800	4
2	40	59	198240	1248	5760	5760	1248	4
2	40	61	204960	1392	4560	5760	1392	4
2	41	43	148092	13608	17712	17712	13608	12
2	41	44	151536	1380	2952	2952	1380	2
2	41	46	158424	3744	5904	5904	3744	4
2	41	47	161868	312	1722	2952	312	2
2	41	49	168756	5016	8856	8856	5016	6
2	41	50	172200	4452	8856	8856	4452	6
2	41	52	179088	1500	2952	2952	1500	2
2	41	53	182532	3744	5904	5904	3744	4
2	41	55	189420	3384	5904	5904	3384	4
2	41	56	192864	1608	5904	5904	1608	4
2	41	58	199752	4032	8856	8856	4032	6
2	41	59	203196	3336	5904	5904	3336	4
2	41	61	210084	2304	5904	5904	2304	4
2	41	62	213528	2376	5904	5904	2376	4
2	43	44	158928	8220	9288	9288	8220	6
2	43	46	166152	1356	3096	3096	1356	2
2	43	47	169764	10368	18576	18576	10368	12
2	43	49	176988	120	3096	3096	120	2
2	43	50	180600	3168	6192	6192	3168	4
2	43	52	187824	4548	9288	9288	4548	6
2	43	53	191436	4488	9288	9288	4488	6
