THM-1097 exact three-comb component certificate
arithmetic=integer-rational (__int128 cross-products)
target=7*k3*L>1
tail_mass_lower=4*ell/7-(6/49)*(1/k1+1/k2+1/k3)
tail_component_upper=ell*(k1+k2+k3)+31/7
tail_condition=21*ell*k3-7*ell*(k1+k2)-6*(k3/k1+k3/k2)-37>0
finite_k1_guard=floor(7/ell)+1
finite_k2_guard=floor(k1*(7*ell*k1+43)/(14*ell*k1-6))+1
finite_k3_guard=floor((7*ell*(k1+k2)+37)/(21*ell-6/k1-6/k2))+1
cores=220
core=[1,2,3,4,8,9,10,11,12] ell=3/112 finite_triples=40092 failures=0 hardest_triple=(180,186,189) min_7k3L=4011/1240
core=[1,2,3,5,8,9,10,11,12] ell=3/112 finite_triples=40092 failures=0 hardest_triple=(158,159,161) min_7k3L=51359/16748
core=[1,2,4,5,8,9,10,11,12] ell=3/112 finite_triples=40092 failures=0 hardest_triple=(158,160,168) min_7k3L=2037/632
core=[1,3,4,5,8,9,10,11,12] ell=3/112 finite_triples=40092 failures=0 hardest_triple=(158,159,161) min_7k3L=51359/16748
core=[2,3,4,5,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[1,2,3,6,8,9,10,11,12] ell=1/48 finite_triples=208373 failures=0 hardest_triple=(178,180,184) min_7k3L=287/90
core=[1,2,4,6,8,9,10,11,12] ell=1/48 finite_triples=208373 failures=0 hardest_triple=(230,238,242) min_7k3L=372/115
core=[1,3,4,6,8,9,10,11,12] ell=13/616 finite_triples=193326 failures=0 hardest_triple=(166,172,175) min_7k3L=92925/28552
core=[2,3,4,6,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[1,2,5,6,8,9,10,11,12] ell=1/48 finite_triples=208373 failures=0 hardest_triple=(158,160,168) min_7k3L=2037/632
core=[1,3,5,6,8,9,10,11,12] ell=25/924 finite_triples=37129 failures=0 hardest_triple=(158,159,161) min_7k3L=51359/16748
core=[2,3,5,6,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[1,4,5,6,8,9,10,11,12] ell=13/616 finite_triples=193326 failures=0 hardest_triple=(159,160,164) min_7k3L=51/16
core=[2,4,5,6,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[3,4,5,6,8,9,10,11,12] ell=3/56 finite_triples=0 failures=0 hardest_triple=none min_7k3L=analytic
core=[1,2,3,7,8,9,10,11,12] ell=11/1008 finite_triples=4667679 failures=0 hardest_triple=(164,199,201) min_7k3L=183111/65272
core=[1,2,4,7,8,9,10,11,12] ell=23/1260 finite_triples=430514 failures=0 hardest_triple=(162,166,170) min_7k3L=221/81
core=[1,3,4,7,8,9,10,11,12] ell=13/616 finite_triples=193326 failures=0 hardest_triple=(162,171,174) min_7k3L=145/54
core=[2,3,4,7,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[1,2,5,7,8,9,10,11,12] ell=23/1260 finite_triples=430514 failures=0 hardest_triple=(160,162,164) min_7k3L=383/162
core=[1,3,5,7,8,9,10,11,12] ell=37/1232 finite_triples=15442 failures=0 hardest_triple=(157,160,163) min_7k3L=8/3
core=[2,3,5,7,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[1,4,5,7,8,9,10,11,12] ell=13/616 finite_triples=193326 failures=0 hardest_triple=(167,172,177) min_7k3L=3186/1169
core=[2,4,5,7,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[3,4,5,7,8,9,10,11,12] ell=3/56 finite_triples=0 failures=0 hardest_triple=none min_7k3L=analytic
core=[1,2,6,7,8,9,10,11,12] ell=1/70 finite_triples=1429880 failures=0 hardest_triple=(160,162,164) min_7k3L=227/80
core=[1,3,6,7,8,9,10,11,12] ell=25/924 finite_triples=37129 failures=0 hardest_triple=(157,163,164) min_7k3L=891/326
core=[2,3,6,7,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[1,4,6,7,8,9,10,11,12] ell=13/616 finite_triples=193326 failures=0 hardest_triple=(160,161,162) min_7k3L=65/22
core=[2,4,6,7,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[3,4,6,7,8,9,10,11,12] ell=3/56 finite_triples=0 failures=0 hardest_triple=none min_7k3L=analytic
core=[1,5,6,7,8,9,10,11,12] ell=25/924 finite_triples=37129 failures=0 hardest_triple=(160,161,162) min_7k3L=441/160
core=[2,5,6,7,8,9,10,11,12] ell=1/24 finite_triples=53 failures=0 hardest_triple=(157,161,163) min_7k3L=687/157
core=[3,5,6,7,8,9,10,11,12] ell=3/56 finite_triples=0 failures=0 hardest_triple=none min_7k3L=analytic
core=[4,5,6,7,8,9,10,11,12] ell=5/84 finite_triples=0 failures=0 hardest_triple=none min_7k3L=analytic
finite_triples_total=39778595
failures_total=0
min_core_ell=11/1008
min_ell_core=[1,2,3,7,8,9,10,11,12]
finite_bank_hardest_core=[1,2,3,6,7,8,10,11,12]
finite_bank_hardest_triple=(162,168,174)
finite_bank_longest_component=1/522
finite_bank_min_7k3L=7/3
finite_bank_max_R=3/7
finite_bank_longest_interval=[53/252,517/2436]
finite_bank_longest_interval=[1919/2436,199/252]
certificate=PASS
