w0,w1,weight,count8,least8,count9,least9
0000008268000018,0000000001000000,8,0,,4,03a12086
000000826800001c,0000000000000000,8,0,,6,23a10083
0000008268400000,0000000000000000,6,0,,1,21a52082
00000082c0000000,0000000000000000,4,20,0104608d,388,0104209f
00000082c0000000,0000000000140000,6,0,,25,0004609f
00000082c0000000,0000000001000000,5,1,03246088,42,0224209e
00000082c0000000,0000000002000000,5,0,,19,02a46109
00000082c0000000,000000000a000000,6,0,,3,0384600b
00000082c0000000,000000001a000000,7,0,,2,0304201f
00000082c0000000,0000000022000000,6,0,,5,0224201f
00000082c0000000,0000000800c00000,7,0,,51,0104409f
00000082c0000000,0000000800d40000,9,0,,6,008441ad
00000082c0000000,0000000802c00000,8,0,,17,02a4410b
00000082c0000000,0000000804c00000,8,0,,1,0304009f
00000082c0000000,000000080ac00000,9,0,,1,0384410d
00000082c0000000,000000081ac00000,10,0,,1,0304401f
00000082c0000001,0000000000000000,5,0,,3,2324088a
00000082c0000010,0000000000000000,5,8,21806089,321,0180608f
00000082c0000010,0000000000080002,7,0,,15,0280608f
00000082c0000010,00000000001c0002,9,0,,12,008061ad
00000082c0000010,0000000001000000,6,1,03a06088,22,0380608e
00000082c0000010,0000000001080002,8,0,,15,028061ac
00000082c0000010,0000000002000000,6,0,,7,03a0210b
00000082c0000010,0000000002080003,9,0,,1,02a0610b
00000082c0000010,0000000022080003,10,0,,1,02a0600f
00000082c0000010,0000000800c00000,8,0,,48,0180409f
00000082c0000010,0000000800c80002,10,0,,4,02a040cb
00000082c0000010,0000000800dc0002,12,0,,2,008049ad
00000082c0000010,0000000802c00000,9,1,03a04049,19,03a0001f
00000082c0000010,0000000802c80003,12,0,,1,02a0412d
00000082c0000011,0000000000000000,6,0,,5,23a0008e
00000082c0200000,0000000000000000,5,0,,51,20a4410d
00000082c0200000,0000000002000000,6,0,,11,0184604d
00000082c0200000,0000000002140000,8,0,,2,00a4610d
00000082c0200000,000000000a000000,7,0,,5,0184602d
00000082c0200000,0000000302000000,8,0,,3,0124201f
00000082c0200000,000000071a000000,11,0,,1,0104601f
00000082c0200000,0000000802c00000,9,0,,15,0184406d
00000082c0200000,0000000802d40000,11,0,,1,00a4412d
00000082c0200000,000000080ac00000,10,0,,4,0184401f
00000082c0200000,0000000b02c00000,11,0,,1,0124401f
00000082c0200000,0000000f1ac00000,14,0,,1,0104403f
00000082c0200010,0000000000000000,6,0,,54,20a0412d
00000082c0200010,0000000002000000,7,0,,12,0180606d
00000082c0200010,0000000802c00000,10,0,,16,0180405f
00000082c0400000,0000000000000000,5,2,20846188,67,2024608e
00000082c0400000,0000000001000000,6,0,,22,0124608e
00000082c0400000,0000000001140000,8,0,,1,00a461c8
00000082c0400000,0000000001150000,9,0,,10,008461ac
00000082c0400010,0000000000000000,6,2,2180608c,77,2080609e
00000082c0400010,0000000001000000,7,0,,20,018060ec
00000082c0400010,00000000011d0002,12,0,,1,00a061ac
00000082c4000210,0000000000000000,7,22,0320208b,289,010020bf
00000082c4000210,0000000000080002,9,0,,8,0200609f
00000082c4000210,00000000001c0002,11,0,,1,0020609f
00000082c4000210,0000000001000000,8,0,,15,0320209e
00000082c4000210,0000000001080002,10,0,,2,0220609e
00000082c4000210,0000000800c00000,10,0,,20,010040bf
00000082c4000210,0000000800c80002,12,0,,1,0220409f
00000082c4000211,0000000000000000,8,0,,1,2320098a
00000082c4200210,0000000000000000,8,0,,11,2100203f
00000082c4400210,0000000000000000,8,0,,18,2020609e
00000082c8000000,0000000000000000,5,16,01846085,136,01846087
00000082c8000000,0000000000000010,6,0,,9,02846087
00000082c8000000,0000000000140000,7,0,,3,00a460c3
00000082c8000000,0000000000160000,8,0,,11,00a46087
00000082c8000000,0000000000160010,9,0,,6,00846097
00000082c8000000,0000000001000000,6,4,02a46082,45,02a46086
00000082c8000000,0000000001000010,7,0,,8,02846096
00000082c8000004,0000000000000000,6,0,,109,208441a5
00000082c8000010,0000000000000000,6,33,018060a5,262,01806097
00000082c8000010,0000000001000000,7,4,03a06082,36,03806096
00000082c8000014,0000000000000000,7,9,218040a5,180,208049a5
00000082c8200000,0000000000000000,6,0,,26,20a46025
00000082c8200004,0000000000000000,7,0,,13,20a44125
00000082c8200010,0000000000000000,7,0,,20,20a06125
00000082c8200014,0000000000000000,8,0,,18,21804037
00000082c8400000,0000000000000000,6,10,208460a4,69,20846096
00000082c8400000,0000000001000000,7,5,018460a4,41,01846096
00000082c8400000,0000000001140000,9,0,,5,00a460c6
00000082c8400000,0000000001140010,10,0,,1,008461e4
00000082c8400000,0000000001170000,11,0,,9,00a46096
00000082c8400000,0000000001170010,12,0,,5,008460b6
00000082c8400004,0000000000000000,7,0,,29,208441a6
00000082c8400010,0000000000000000,7,12,208061a4,87,208060b6
00000082c8400010,0000000001000000,8,0,,36,018060b6
00000082c8400014,0000000000000000,8,0,,40,20a041a6
00000082e8000000,0000000000000000,6,4,03a42081,67,01a42087
00000082e8000000,0000000001000000,7,1,03a42082,11,02a42096
00000082e8000004,0000000000000000,7,0,,7,21a40183
00000082e8000005,0000000000000000,8,0,,5,23a40086
00000082e8000018,0000000000000000,8,5,03a02083,73,03a02087
00000082e8000018,0000000001000000,9,0,,9,03a02096
00000082e800001c,0000000000000000,9,0,,9,23a00087
00000082e800001d,0000000000000000,10,0,,7,23a00096
00000082e8400000,0000000000000000,7,0,,7,21a42086
00000082e8400018,0000000000000000,9,0,,1,21a02982
0000008340000000,0000000000000000,4,0,,4,22a56008
0000008340000000,0000000001000000,5,0,,2,02a56108
0000008340000010,0000000000000000,5,0,,10,22a1600a
0000008340000010,0000000001000000,6,0,,4,03a1600a
0000008340600000,0000000000000000,6,0,,4,20a56108
0000008340600000,0000000001000000,7,0,,1,01a56108
0000008340600010,0000000000000000,7,0,,5,20a1602c
0000008340600010,0000000001000000,8,0,,1,01a16148
0000008344000210,0000000000000000,7,0,,2,2321600a
0000008348000000,0000000000000000,5,0,,13,22a56002
0000008348000010,0000000000000000,6,0,,27,22a16006
0000008348600000,0000000000000000,7,0,,15,20a56024
0000008348600010,0000000000000000,8,0,,14,20a16026
0000008350000002,0000000000000000,6,0,,4,22a5400a
0000008350000012,0000000000000000,7,0,,14,22a1400e
0000008350600002,0000000000000000,8,0,,1,21a54108
0000008350600012,0000000000000000,9,0,,8,20a1412c
0000008358000006,0000000000000000,8,0,,11,22a54102
0000008358000016,0000000000000000,9,1,23a14100,24,22a14026
0000008358600006,0000000000000000,10,0,,4,20a54124
0000008358600016,0000000000000000,11,0,,6,21814164
0000008368000000,0000000000000000,6,0,,2,23a52002
0000008368000018,0000000000000000,8,0,,1,23a12102
00000083c0000000,0000000000000000,5,0,,29,2224600e
00000083c0000000,0000000003000000,7,0,,5,03a4600a
00000083c0000000,000000000b000000,8,0,,1,0384610c
00000083c0000010,0000000000000000,6,1,23a06008,40,22a0600e
00000083c0000010,0000000003000000,8,0,,11,03a0600e
00000083c0600000,0000000000000000,7,0,,21,20a4602c
00000083c0600000,0000000003000000,9,0,,8,0184614c
00000083c0600000,000000000b000000,10,0,,2,0184612c
00000083c0600010,0000000000000000,8,0,,18,20a0602e
00000083c0600010,0000000003000000,10,0,,2,01a0612c
00000083c4000210,0000000000000000,8,0,,13,2220601e
00000083c8000000,0000000000000000,6,3,22a46002,44,22a46006
00000083c8000010,0000000000000000,7,8,22a06006,63,22a06016
00000083c8600000,0000000000000000,8,1,21a46100,38,20a46016
00000083c8600010,0000000000000000,9,0,,32,20a06036
00000083d0000002,0000000000000000,7,0,,20,22a4400e
00000083d0000012,0000000000000000,8,1,23a04108,34,22a0402e
00000083d0000013,0000000000000000,9,0,,1,23a0090a
00000083d0000022,0000000000000000,8,0,,1,2324400e
00000083d0600002,0000000000000000,9,0,,9,20a4412c
00000083d0600012,0000000000000000,10,0,,14,2180416c
00000083d4000232,0000000000000000,11,0,,3,2320401e
00000083d8000006,0000000000000000,9,1,23a44100,41,22a44016
00000083d8000016,0000000000000000,10,6,23a04042,49,22a04036
00000083d8600006,0000000000000000,11,0,,11,21844164
00000083d8600016,0000000000000000,12,0,,11,21804076
00000083e8000000,0000000000000000,7,0,,7,23a42006
00000083e8000018,0000000000000000,9,0,,4,23a02016
0000008408000000,0000000000000000,3,2,22266080,47,02266083
0000008408000000,0000000001000000,4,1,03266080,25,02266086
0000008408000044,0000000000000000,5,0,,3,23264081
0000008408100000,0000000000000000,4,1,22466080,20,22066083
0000008408100000,0000000000000010,5,0,,4,02466083
000000840c000180,0000000000000000,6,8,03226081,110,03026087
000000840c000180,0000000001000000,7,3,03226082,26,03226086
000000840c0001c4,0000000000000000,8,0,,22,23224083
000000840c100180,0000000000000000,7,0,,30,22026087
0000008428000000,0000000000000000,4,7,03262081,98,02262087
0000008428000000,0000000001000000,5,2,03262082,33,02262096
0000008428000044,0000000000000000,6,0,,4,23260083
0000008428100000,0000000000000000,5,0,,13,22062087
0000008428100000,0000000000000010,6,0,,1,02472881
000000842c000188,0000000000000000,8,14,03222083,163,03222087
000000842c000188,0000000001000000,9,3,03622082,32,03222096
000000842c0001cc,0000000000000000,10,0,,9,23220087
000000842c100188,0000000000000000,9,0,,10,22422087
0000008448000000,0000000000000000,4,0,,12,02656081
0000008448000000,0000000001000000,5,0,,12,02656082
0000008448000000,0000000018000000,6,0,,1,03456005
0000008448000044,0000000000000000,6,0,,2,23654001
0000008448100000,0000000000000000,5,0,,5,22456081
0000008448100000,0000000000000010,6,0,,1,02456881
000000844c000380,0000000000000000,8,2,22616080,33,03416083
000000844c000380,0000000001000000,9,1,03616080,7,03616082
000000844c0003c4,0000000000000000,10,0,,14,22614881
000000844c100380,0000000000000000,9,0,,6,22416083
000000845c0003e6,0000000000000000,13,0,,3,23614006
0000008468000000,0000000000000000,5,0,,31,02652083
0000008468000000,0000000001000000,6,1,03652080,11,02652086
0000008468000044,0000000000000000,7,0,,3,23450881
0000008468100000,0000000000000000,6,0,,1,22452881
000000846c000388,0000000000000000,10,2,03612081,44,03412883
000000846c000388,0000000001000000,11,0,,10,03612086
000000846c0003cc,0000000000000000,12,0,,6,23610083
000000846c100388,0000000000000000,11,0,,1,22412096
00000084c8000000,0000000000000000,5,2,22646080,48,02646083
00000084c8000000,0000000001000000,6,1,03646080,13,02646086
00000084c8000044,0000000000000000,7,0,,11,23444085
00000084c8100000,0000000000000000,6,0,,9,22446083
00000084c8100000,0000000000000010,7,0,,1,02446885
00000084cc000380,0000000000000000,9,9,03606081,96,03406087
00000084cc000380,0000000001000000,10,3,03606082,18,03606086
00000084cc0003c4,0000000000000000,11,1,23604081,32,22604096
00000084cc100380,0000000000000000,10,0,,7,22406087
00000084dc0003e6,0000000000000000,14,0,,3,23604016
00000084e8000000,0000000000000000,6,3,03642081,62,02642087
00000084e8000000,0000000001000000,7,1,03642082,16,02642096
00000084e8000044,0000000000000000,8,0,,3,23640083
00000084e8100000,0000000000000000,7,0,,1,22442096
00000084ec000388,0000000000000000,11,7,03602083,73,03402887
00000084ec000388,0000000001000000,12,0,,9,03602096
00000084ec0003cc,0000000000000000,13,0,,8,23600087
00000084ec0003cd,0000000000000000,14,0,,2,23600096
0000008508000000,0000000000000000,4,0,,4,22266006
000000850c000180,0000000000000000,7,0,,7,22226016
0000008528000000,0000000000000000,5,0,,1,23262006
000000852c000188,0000000000000000,9,0,,1,23222016
0000008648000000,0000000000000000,5,0,,18,02256083
0000008648000000,0000000001000000,6,0,,8,02256086
0000008648000044,0000000000000000,7,0,,4,23254005
000000864c000390,0000000000000000,10,1,23216080,43,03016885
000000864c000390,0000000001000000,11,0,,7,03216086
000000864c0003d4,0000000000000000,12,0,,14,23214083
0000008668000000,0000000000000000,6,2,03252081,28,02252087
0000008668000000,0000000001000000,7,0,,6,02252096
0000008668000044,0000000000000000,8,0,,3,23250083
000000866c000398,0000000000000000,12,2,23212081,30,03212087
000000866c000398,0000000001000000,13,0,,2,03212096
000000866c0003dc,0000000000000000,14,0,,4,23210087
00000086c8000000,0000000000000000,6,6,03246081,77,02246087
00000086c8000000,0000000001000000,7,2,03246082,21,02246096
00000086c8000044,0000000000000000,8,1,23244081,22,22244087
00000086c8100000,0000000000000000,7,0,,7,22046087
00000086cc000390,0000000000000000,11,17,03206083,109,03006097
00000086cc000390,0000000001000000,12,1,03206086,14,03206096
00000086cc0003d4,0000000000000000,13,1,23204083,36,23004097
00000086cc100390,0000000000000000,12,0,,4,22006097
00000086e8000000,0000000000000000,7,8,03242083,73,02242097
00000086e8000000,0000000001000000,8,1,03242086,9,03242096
00000086e8000044,0000000000000000,9,0,,6,23240087
00000086e8000045,0000000000000000,10,0,,1,23240096
00000086ec000398,0000000000000000,13,8,23202083,55,03202097
00000086ec000398,0000000001000000,14,0,,2,03202196
00000086ec0003dc,0000000000000000,15,0,,5,23200097
0000008748000000,0000000000000000,6,0,,4,22256006
000000874c000390,0000000000000000,11,0,,5,22216016
0000008768000000,0000000000000000,7,0,,1,23252006
00000087c8000000,0000000000000000,7,0,,13,22246016
00000087cc000390,0000000000000000,12,1,23206006,8,23206016
00000087d8000066,0000000000000000,12,0,,1,23244016
00000087e8000000,0000000000000000,8,0,,2,23242016
0000009008000000,0000000000000000,3,0,,39,20c26064
0000009108000000,0000000000000000,4,0,,8,22826016
0000009108400000,0000000000000000,5,0,,1,20866124
000000940c100180,0000000000000000,8,0,,1,22426016
000000a040000000,0000000000000000,3,0,,13,22456009
000000a040000000,0000000028000000,5,0,,1,02c56009
000000a040200000,0000000000000000,4,0,,15,20c16029
000000a040200000,0000000001140000,7,0,,1,00c56148
000000a040200000,0000000008140000,7,0,,1,00c56109
000000a040200000,0000000020140000,7,0,,1,00c56049
000000a0c0000000,0000000000000000,4,0,,24,22c0600b
000000a0c0000000,000000000a000000,6,0,,1,02c46109
000000a0c0000000,0000000022000000,6,0,,1,02c46049
000000a0c0200000,0000000000000000,5,0,,24,20c0412d
000000a0c0200000,0000000002140000,8,0,,1,00c46149
000000a0d0000002,0000000000000000,6,0,,1,22c0412c
000000a0d0200002,0000000000000000,7,0,,1,20c4412c
000000a240000000,0000000000000000,4,0,,2,22854109
000000a240000010,0000000000000000,5,0,,2,2281600b
000000a240200000,0000000000000000,5,0,,2,20856029
000000a2c0000000,0000000000000000,5,0,,8,2284410b
000000a2c0000010,0000000000000000,6,0,,7,2280401f
000000a2c0200000,0000000000000000,6,0,,7,2004601f
000000a2c0200000,000000000a140000,10,0,,1,0084612d
000000a2c0200010,0000000000000000,7,0,,3,2080403f
000000a2c4000210,0000000000000000,8,0,,1,2200601f
000000a340000000,0000000000000000,5,0,,2,22856028
000000a340600010,0000000000000000,8,0,,1,2081612c
000000a3c0000000,0000000000000000,6,0,,7,2284600e
000000a3c0000010,0000000000000000,7,0,,2,2280602e
000000a3c0600000,0000000000000000,8,0,,1,2084612c
000000a3c0600010,0000000000000000,9,0,,1,2080612e
000000a3d0000002,0000000000000000,8,0,,1,2284412c
000000b048000000,0000000000000000,5,0,,28,22c16003
000000b048000000,0000000041000034,10,0,,1,02c56140
000000b048200000,0000000000000000,6,0,,23,20c16016
000000b058000006,0000000000000000,8,0,,1,22c14124
000000b05a200006,0000000000000000,10,0,,1,20c54124
000000b0c8000000,0000000000000000,6,0,,46,22c06016
000000b0c8200000,0000000000000000,7,0,,29,20c06036
000000b0ca200004,0000000000000000,9,0,,2,20c04925
000000b0d8000006,0000000000000000,9,0,,1,22c44124
000000b0da200006,0000000000000000,11,0,,1,20c44164
000000b248000000,0000000000000000,6,0,,1,22856101
000000b2c8000000,0000000000000000,7,0,,6,22846007
000000b2c8000004,0000000000000000,8,0,,1,22844125
000000b2c8000010,0000000000000000,8,0,,3,22806027
000000b2c8200000,0000000000000000,8,0,,2,20846125
000000b2c8200010,0000000000000000,9,0,,1,20806925
000000b348000000,0000000000000000,7,0,,5,22856006
000000b348000010,0000000000000000,8,0,,2,22816026
000000b348600000,0000000000000000,9,0,,1,20856124
000000b3c8000000,0000000000000000,8,0,,7,22846016
000000b3c8000010,0000000000000000,9,0,,4,22806036
000000b3c8600000,0000000000000000,10,0,,5,20846036
000000b3c8600010,0000000000000000,11,0,,1,20806136
000000b3d8000006,0000000000000000,11,0,,1,22844126
000000b4c8100000,0000000000000000,8,0,,1,22446016
000000c408000000,0000000000000000,4,2,21066081,58,01066885
000000c408000000,0000000000120000,6,0,,5,00666083
000000c408000000,0000000001000000,5,0,,7,01666082
000000c408000000,0000000001130000,8,0,,6,00666086
000000c408000044,0000000000000000,6,0,,3,21264083
000000c408100000,0000000000000000,5,0,,26,20066087
000000c408100000,0000000000120010,8,0,,3,00466885
000000c408400000,0000000000000000,5,1,21066084,23,20266086
000000c408400000,0000000001000000,6,0,,3,01266086
000000c408400000,0000000001130000,9,0,,1,00266096
000000c408500000,0000000000000000,6,0,,1,20066096
000000c40c800180,0000000000000000,8,6,21226081,100,01226087
000000c40c800180,0000000001000000,9,0,,18,01626086
000000c40c900180,0000000000000000,9,0,,19,20426087
000000c40cc00180,0000000000000000,9,0,,26,20226096
000000c40cc00180,0000000001000000,10,0,,1,01226096
000000c40d8001c4,0000000000000000,11,0,,4,21424885
000000c40dc001c4,0000000000000000,12,0,,1,21224096
000000c428000000,0000000000000000,5,5,01462881,81,01262087
000000c428000000,0000000000120000,7,0,,3,00662883
000000c428000000,0000000001000000,6,0,,8,01662086
000000c428000000,0000000001130000,9,0,,1,00662096
000000c428100000,0000000000000000,6,0,,4,20462096
000000c428400000,0000000000000000,6,0,,8,20262096
000000c428400000,0000000001000000,7,0,,1,01262096
000000c42c800188,0000000000000000,10,2,21422881,71,01432885
000000c42c800188,0000000001000000,11,0,,2,01622096
000000c42c900188,0000000000000000,11,0,,1,20432096
000000c42cc00188,0000000000000000,11,0,,1,21222096
000000c42d8001cc,0000000000000000,13,0,,1,21630881
000000c448000000,0000000000000000,5,1,21456080,19,01456085
000000c448000000,0000000000160000,8,0,,4,00656083
000000c448000000,0000000001000000,6,0,,6,01656082
000000c448000000,0000000001170000,10,0,,1,00656092
000000c448000044,0000000000000000,7,0,,2,21454881
000000c448100000,0000000000000000,6,0,,4,20456085
000000c448100000,0000000000160010,10,0,,1,00456885
000000c448200000,0000000000000000,6,0,,7,21456005
000000c448200000,0000000200000000,7,0,,2,01656005
000000c448200000,0000000618000000,10,0,,1,01456805
000000c44c800380,0000000000000000,10,2,21416081,44,01416883
000000c44c800380,0000000001000000,11,0,,7,01616086
000000c44c900380,0000000000000000,11,0,,3,20416096
000000c44ca00380,0000000000000000,11,0,,8,21416016
000000c44d8003c4,0000000000000000,13,0,,9,21414885
000000c468000000,0000000000000000,6,0,,28,01452883
