mask_hex,rank,dual_numerator,in_retained_pool
0048ac49,9,1147276096,0
0049288d,9,1013713428,0
0049aa09,9,1089269050,0
004c201f,9,1053844157,0
004ca096,9,1002492274,0
004ca20b,9,1089269050,0
004ca449,9,1053844157,0
004ca80b,9,1147225542,0
004caa09,9,1089269050,0
004d220b,9,1089269050,0
004d2219,9,1089269050,0
004d2a09,9,1089269050,0
004da209,9,1089269050,0
004da809,9,1147225542,0
004daa01,9,1089269050,0
005083a5,9,1042613285,0
00508d58,9,1030414375,0
0050cd50,9,1630827581,0
00518325,9,1042613285,0
0051c324,9,1607339928,0
00548558,9,1205120880,0
0054c1a4,9,1161605496,0
0054c324,9,1167190396,0
0054c524,9,1167190396,0
0054c550,9,1275685895,0
0054c924,9,1006974840,0
0054cc44,9,1006974840,0
0054ccc0,9,1001389940,0
0055c124,9,1167190396,0
0056488c,9,1027794213,0
00564a0c,9,1027794213,0
00564a88,9,1213675329,0
0056c098,9,1126196448,0
0056c124,9,1167190396,0
0056c288,9,1093269715,0
0056cc40,9,1006974840,0
00574888,9,1246602062,0
00574a08,9,1213675329,0
0057c088,9,1126196448,0
0057c208,9,1093269715,0
0058852c,9,1048719253,0
00588558,9,1388824090,0
00588cc8,9,1030414375,0
00588e48,9,1030414375,0
00598c48,9,1030414375,0
005c8498,9,1205120880,0
005c84c8,9,1205120880,0
005c8648,9,1205120880,0
005c8688,9,1205120880,0
005cc124,9,1102099350,0
005cc4c0,9,1096514450,0
005d8448,9,1205120880,0
005d8488,9,1205120880,0
005d8608,9,1205120880,0
005e408c,9,1095426462,0
005e4888,9,1154018755,0
005e5090,9,1057934223,0
005ec088,9,1126196448,0
005ec208,9,1093269715,0
005ec480,9,1096514450,0
00608559,9,1092637900,0
006411a5,9,1331606277,0
0064aa09,9,1295697556,0
00664609,9,1036473363,0
00674608,9,1320169124,0
00698c48,9,1178979765,0
006a444c,9,1028493265,0
006a460c,9,1022900097,0
006a4648,9,1022900097,0
006a844c,9,1085851711,0
006a84c8,9,1156191899,0
006b4448,9,1028493265,0
006b4608,9,1022900097,0
006b8448,9,1156191899,0
006c4648,9,1022900097,0
006c844c,9,1336869203,0
006c8458,9,1336869203,0
006c8648,9,1336869203,0
006cc4c0,9,1095478054,0
006d4448,9,1022900097,0
006d4608,9,1022900097,0
006d8448,9,1407209391,0
006e440c,9,1022900097,0
006e4608,9,1022900097,0
006ec440,9,1031491446,0
006f0488,9,1053884185,0
006f0608,9,1221094256,0
006f4408,9,1022900097,0
0070492c,9,1122968598,0
0070892c,9,1730220364,0
00708d50,9,1424442443,0
0070c550,9,1011854382,0
0072812c,9,1186621770,0
00728550,9,1777267258,0
0074812c,9,1352123156,0
007481a4,9,1567322632,0
00748550,9,1188009360,0
00748924,9,1220082717,0
00768124,9,1079513861,0
007684c0,9,1020760432,0
00780887,9,1419086490,0
00780a83,9,1102514374,0
0078412c,9,1277599254,0
0078812c,9,2083045179,0
00788550,9,1603680713,0
00788cc0,9,1245270998,0
00788e40,9,1250855898,0
00790283,9,1004157345,0
00790a81,9,1109200683,0
007a84c0,9,1598095813,0
007a8640,9,1603680713,0
007a8c40,9,1250855898,0
007b8440,9,1603680713,0
007c8124,9,1454647957,0
007c8848,9,1132171440,0
007c8888,9,1132171440,0
008046cb,9,1182117750,0
0080603f,9,1027379506,0
0080a64b,9,1203728744,0
0080a749,9,1166054124,0
0080ae49,9,1203728744,0
0080c5e4,9,1095203686,0
0080c764,9,1398653472,0
0080d564,9,1003974241,0
0080d5d0,9,1121213220,0
008146c9,9,1182117750,0
0081a649,9,1154577107,0
0082d6c0,9,1005792713,0
00834649,9,1227584558,0
00838649,9,1035231273,0
00843487,9,1126942179,0
00843496,9,1126942179,0
008444a7,9,1172136753,0
00844559,9,1084321625,0
00844587,9,1172136753,0
008445a5,9,1178539054,0
00844687,9,1088148142,0
00844749,9,1328274185,0
008447a4,9,1614391689,0
00846326,9,1140389981,0
00848559,9,1156302944,0
0084a325,9,1208695671,0
0084a649,9,1076142385,0
0084b087,9,1126942179,0
0084b1a4,9,1665906974,0
0084b483,9,1126942179,0
0084b486,9,1126942179,0
0084b4c1,9,1126942179,0
0084b4c2,9,1126942179,0
0084c564,9,1035835235,0
0084c750,9,1226507958,0
0084c760,9,1226507958,0
00854649,9,1359546504,0
0085a609,9,1026990748,0
00864649,9,1167816297,0
00866324,9,1140389981,0
00874609,9,1161413996,0
0088141f,9,1384144235,0
0088464b,9,1007628856,0
00884687,9,1055490407,0
00885686,9,1391321261,0
0088864b,9,1459910951,0
00888cc9,9,1194830451,0
00888e49,9,1459910951,0
0088a44b,9,1804087013,0
0088a4c3,9,1243984693,0
0088a4ca,9,1253241981,0
0088acc8,9,1192781219,0
00894649,9,1007628856,0
00898649,9,1459910951,0
008ac6c0,9,1013959247,0
008c3286,9,1295308349,0
008c45a4,9,1345413039,0
008c4683,9,1132236614,0
008c46c1,9,1074933261,0
008c4781,9,1132236614,0
008c860b,9,1148621382,0
008c8649,9,1148621382,0
008ca449,9,1522607953,0
008ca603,9,1382319306,0
008ca641,9,1382319306,0
008ca642,9,1056700128,0
008ca648,9,1197465222,0
008cb086,9,1707114742,0
008cb282,9,1295308349,0
008d8609,9,1148621382,0
008da640,9,1056700128,0
008e2207,9,1053656658,0
008e3206,9,1182703479,0
008ea203,9,1105787596,0
009049ac,9,1031620177,0
009085a5,9,1183703208,0
009085d8,9,1222384093,0
00908725,9,1438820392,0
00908d58,9,1018605034,0
0090a1ac,9,1987489000,0
0090a3a4,9,1987489000,0
0090b12c,9,1236826693,0
0090b324,9,1236826693,0
00928325,9,1226938858,0
009421ac,9,1493393671,0
00943096,9,1085990685,0
009431a4,9,1085990685,0
0094912c,9,1334267210,0
0094a12c,9,1493393671,0
0094a1a4,9,1493393671,0
0094a1a8,9,1493393671,0
0094a286,9,1493393671,0
0094a28a,9,1493393671,0
0094a28c,9,1493393671,0
0094a2c8,9,1493393671,0
0094a324,9,2114178444,0
0094a388,9,1493393671,0
0094a3a0,9,1493393671,0
0094a988,9,1493393671,0
0094aa88,9,1493393671,0
0095a288,9,1493393671,0
00988325,9,1940993029,0
00988525,9,1438820392,0
00988558,9,1222384093,0
00988683,9,1183703208,0
009886c1,9,1183703208,0
009886c8,9,1222384093,0
00988cc8,9,1018605034,0
00988e48,9,1018605034,0
00988e81,9,1183703208,0
0098912c,9,1194027779,0
00989550,9,1295983316,0
009896c0,9,1295983316,0
0098a28a,9,1987489000,0
00998681,9,1183703208,0
009a4324,9,1025299386,0
009c208e,9,1493393671,0
009c2286,9,1493393671,0
009c228a,9,1493393671,0
009c228c,9,1493393671,0
009c2292,9,1493393671,0
009c2388,9,1493393671,0
009c2a88,9,1493393671,0
009c812c,9,1701912399,0
009ca086,9,1493393671,0
009ca08a,9,1493393671,0
009ca08c,9,1493393671,0
009ca092,9,1493393671,0
009ca098,9,1493393671,0
009ca0c8,9,1493393671,0
009ca124,9,2114178444,0
009ca182,9,1493393671,0
009ca188,9,1493393671,0
009ca206,9,2114178444,0
009ca20a,9,1493393671,0
009ca282,9,1493393671,0
009ca284,9,1493393671,0
009ca288,9,1493393671,0
009ca290,9,1493393671,0
009ca2c0,9,1493393671,0
009ca380,9,1493393671,0
009ca888,9,1493393671,0
009caa80,9,1493393671,0
009d2288,9,1493393671,0
009da088,9,1493393671,0
009da280,9,1493393671,0
00a05326,9,1419172662,0
00a0d126,9,1080254424,0
00a0d12c,9,1001099299,0
00a0d164,9,1080254424,0
00a0d246,9,1080254424,0
00a0d24a,9,1222475463,0
00a0d262,9,1353761526,0
00a0d322,9,1353761526,0
00a0d324,9,1080254424,0
00a0d328,9,1222475463,0
00a0d342,9,1353761526,0
00a0d360,9,1353761526,0
00a1d320,9,1245234839,0
00a23232,9,1050663247,0
00a23252,9,1050663247,0
00a23262,9,1050663247,0
00a23342,9,1050663247,0
00a2512c,9,1001099299,0
00a25246,9,1205385211,0
00a2524a,9,1222475463,0
00a2b212,9,1050663247,0
00a2b222,9,1050663247,0
00a2b242,9,1050663247,0
00a2d04a,9,1222475463,0
00a2d124,9,1080254424,0
00a2d206,9,1080254424,0
00a2d20a,9,1222475463,0
00a2d242,9,1353761526,0
00a2d244,9,1080254424,0
00a2d248,9,1222475463,0
00a2d260,9,1353761526,0
00a2d320,9,1353761526,0
00a2d340,9,1353761526,0
00a33242,9,1050663247,0
00a4452c,9,1171609779,0
00a44683,9,1078430482,0
00a45252,9,1107020212,0
00a45342,9,1107020212,0
00a45360,9,1107020212,0
00a46207,9,1064765838,0
00a46243,9,1116896776,0
00a46246,9,1283538417,0
00a46306,9,1140389981,0
00a46324,9,1140389981,0
00a46342,9,1192520919,0
00a4a648,9,1008218884,0
00a4b016,9,1256947637,0
00a4b046,9,1256947637,0
00a4b124,9,1256947637,0
00a4c12c,9,1232739699,0
00a4c524,9,1036652636,0
00a4c550,9,1030250335,0
00a56203,9,1110494475,0
00a63016,9,1256947637,0
00a63046,9,1256947637,0
00a64483,9,1078430482,0
00a64581,9,1078430482,0
00a64681,9,1078430482,0
00a66203,9,1116896776,0
00a66206,9,1283538417,0
00a66212,9,1335669355,0
00a66242,9,1335669355,0
00a66302,9,1192520919,0
00a6b006,9,1256947637,0
00a6b042,9,1309078575,0
00a6b044,9,1256947637,0
00a8260e,9,1295740221,0
00a8264a,9,1295740221,0
00a8270a,9,1295740221,0
00a85246,9,1182595182,0
00a85324,9,1182595182,0
00a886c1,9,1052659004,0
00a8a44a,9,1615312765,0
00a8a60a,9,1295740221,0
00a8a642,9,1556442305,0
00a8a648,9,1295740221,0
00a8d20a,9,1065053108,0
00a8d242,9,1117184046,0
00a8d248,9,1065053108,0
00a8d302,9,1117184046,0
00a8d320,9,1117184046,0
00a8d340,9,1117184046,0
00a9260a,9,1295740221,0
00aa5242,9,1242314833,0
00aa5248,9,1065053108,0
00aad048,9,1065053108,0
00aad202,9,1117184046,0
00aad208,9,1065053108,0
00aad240,9,1117184046,0
00ac2606,9,1062346976,0
00ac4486,9,1069489063,0
00ac44c4,9,1069489063,0
00ac4584,9,1069489063,0
00ac8648,9,1248147148,0
00aca203,9,1246552690,0
00aca442,9,1477966901,0
00aca602,9,1062346976,0
00aca640,9,1062346976,0
00ae220a,9,1045269294,0
00b021ac,9,1478122820,0
00b08325,9,1718589155,0
00b08525,9,1220454529,0
00b085d0,9,1722717879,0
00b28125,9,1326647590,0
00b28550,9,1091206006,0
00b4a124,9,1114178444,0
00b8208e,9,1478122820,0
00b8218a,9,1478122820,0
00b8288a,9,1478122820,0
00b88125,9,1822335898,0
00b8812c,9,2158403862,0
00b88283,9,1202243276,0
00b88443,9,1220454529,0
00b88524,9,1918328917,0
00b88550,9,1918328917,0
00b88603,9,1220454529,0
00b88641,9,1220454529,0
00b88642,9,1918328917,0
00b886c0,9,1657626833,0
00b88c41,9,1220454529,0
00b88cc0,9,1459432674,0
00b8a124,9,1608273773,0
00b8a206,9,1608273773,0
00ba8203,9,1222900847,0
00ba8442,9,1026114960,0
00ba8444,9,1026114960,0
00ba8540,9,1026114960,0
00ba8640,9,1026114960,0
00bc2206,9,1114178444,0
00bc2242,9,1114178444,0
00bc2302,9,1114178444,0
00bc8124,9,1312372603,0
00bca006,9,1114178444,0
00bca042,9,1114178444,0
00bca102,9,1114178444,0
00bca202,9,1114178444,0
00bca204,9,1114178444,0
00bca240,9,1114178444,0
00bca300,9,1114178444,0
00bd2202,9,1114178444,0
00c055a4,9,1050469114,0
00c0a5d0,9,1204778998,0
00c0ac49,9,1234102353,0
00c0acc1,9,1058327552,0
00c14e81,9,1264063926,0
00c1ac81,9,1058327552,0
00c4a125,9,1101980417,0
00c4a1a4,9,1159300645,0
00c4a449,9,1140670414,0
00c4ac41,9,1101980417,0
00c54642,9,1011481767,0
00c54650,9,1011481767,0
00c54660,9,1011481767,0
00c54681,9,1015637959,0
00c546c0,9,1064548880,0
00c54e40,9,1011481767,0
00c74640,9,1011481767,0
00c84487,9,1095005317,0
00c84c85,9,1095005317,0
00c85486,9,1050469114,0
00c854c4,9,1050469114,0
00c88c49,9,1378638749,0
00c8a449,9,1207736858,0
00c90e09,9,1504623839,0
00c94681,9,1031294995,0
00c94684,9,1455264402,0
00c9a409,9,1207736858,0
00cc240b,9,1053844157,0
00cc8449,9,1095910432,0
00cc84c8,9,1088533662,0
00cca409,9,1053844157,0
00cca448,9,1063723583,0
00cd0609,9,1101945530,0
00cd2409,9,1053844157,0
00cd4601,9,1164585979,0
00cd4604,9,1153990754,0
00cd4640,9,1153990754,0
00d043a4,9,1018328878,0
00d04b24,9,1018328878,0
00d08325,9,1042613285,0
00d09550,9,1261320663,0
00d15320,9,1037827170,0
00d25320,9,1010950635,0
00d35240,9,1153365014,0
00d35280,9,1153365014,0
00d841a4,9,1351288345,0
00d84924,9,1351288345,0
00d88550,9,2032318439,0
00d894c0,9,1261320663,0
00d89640,9,1261320663,0
00d89c40,9,1255735763,0
00d90a81,9,1245629185,0
00d95202,9,1059725240,0
00d95240,9,1087658242,0
00d95280,9,1087658242,0
00da5240,9,1060781707,0
00db5200,9,1060781707,0
00e14252,9,1015776071,0
00e14342,9,1015776071,0
00e14350,9,1015776071,0
00e34242,9,1015776071,0
00e410d1,9,1010057792,0
00e54242,9,1015776071,0
00e54302,9,1015776071,0
00e54320,9,1015776071,0
00e54340,9,1015776071,0
00e54640,9,1236803520,0
00e90603,9,1314590001,0
00e90642,9,1314590001,0
00eb0602,9,1314590001,0
00f0812c,9,1422509853,0
00f80243,9,1027306664,0
00f80283,9,1027306664,0
00f80883,9,1517940484,0
00f80a03,9,1027306664,0
00f80a81,9,1132350002,0
00f88124,9,1995313470,0
0101a325,9,1165939357,0
0104a325,9,1398435687,0
0104a3a4,9,1449615784,0
0104aa8c,9,1224797060,0
0104b12c,9,1466510166,0
0104b20e,9,1550871114,0
0104b216,9,1694601058,0
0104b324,9,1694601058,0
0104ba0c,9,1550871114,0
0104cc45,9,1164345741,0
0104ccc1,9,1168348416,0
0104ccc4,9,1433383227,0
01056605,9,1120520319,0
0105b20c,9,1550871114,0
01088ec1,9,1074466350,0
01089e48,9,1011650748,0
0108a325,9,1100349470,0
0108a3a4,9,1224797060,0
0108b324,9,1809874274,0
010c228e,9,1224797060,0
010c2296,9,1224797060,0
010c23a4,9,1224797060,0
010c2a8c,9,1224797060,0
010c301e,9,1466510166,0
010c320e,9,1466510166,0
010c3216,9,1466510166,0
010c321c,9,1466510166,0
010c3a06,9,1466510166,0
010c3a0c,9,1466510166,0
010c86c8,9,1108861449,0
010c8cc8,9,1231968819,0
010c96c0,9,1217518712,0
010c9cc0,9,1217518712,0
010ca08e,9,1347904430,0
010ca096,9,1431893041,0
010ca09c,9,1347904430,0
010ca1a4,9,1431893041,0
010ca286,9,1224797060,0
010ca28a,9,1224797060,0
010ca28c,9,1224797060,0
010ca292,9,1224797060,0
010ca294,9,1224797060,0
010ca298,9,1224797060,0
010ca2a4,9,1224797060,0
010ca2c4,9,1224797060,0
010ca2c8,9,1224797060,0
010ca324,9,2239512960,0
010ca384,9,1224797060,0
010ca3a0,9,1224797060,0
010ca88c,9,1347904430,0
010caa84,9,1224797060,0
010caa88,9,1224797060,0
010cb00e,9,1466510166,0
010cb016,9,1526970928,0
010cb124,9,1526970928,0
010cb206,9,1466510166,0
010cb20a,9,1466510166,0
010cb20c,9,1466510166,0
010cb214,9,1466510166,0
010cb244,9,1466510166,0
010cb304,9,1466510166,0
010cb80c,9,1466510166,0
010cba04,9,1466510166,0
010cc6c0,9,1084409923,0
010cccc0,9,1168398534,0
010d3206,9,1466510166,0
010d320c,9,1466510166,0
010da284,9,1224797060,0
010da288,9,1224797060,0
010db204,9,1466510166,0
010e2216,9,1080926263,0
010ea206,9,1080926263,0
010eaa04,9,1080926263,0
01108574,9,1058013788,0
011091ac,9,1000701658,0
0110932c,9,1000701658,0
011093a4,9,1659895160,0
0110992c,9,1000701658,0
0114908e,9,1000701658,0
0114909c,9,1000701658,0
011490ac,9,1000701658,0
0114912c,9,1000701658,0
011491a4,9,1334155981,0
0114928c,9,1000701658,0
01149324,9,1334155981,0
0114980e,9,1000701658,0
0114988a,9,1340806495,0
0114988c,9,1000701658,0
01149898,9,1340806495,0
011498c8,9,1340806495,0
01149924,9,1334155981,0
01149a0c,9,1000701658,0
01149a88,9,1340806495,0
0114a126,9,1360082689,0
0114a324,9,1360082689,0
0114a924,9,1360082689,0
0115908c,9,1000701658,0
01159888,9,1340806495,0
01188127,9,1034662650,0
011885d0,9,1398118625,0
01188d50,9,1398118625,0
0118912c,9,1000701658,0
011891a4,9,1659895160,0
01189324,9,1659895160,0
0118988c,9,1000701658,0
0118a324,9,1360082689,0
011c180e,9,1000701658,0
011c188c,9,1000701658,0
011c2216,9,1360082689,0
011c2324,9,1360082689,0
011c2a06,9,1360082689,0
011c900e,9,1000701658,0
011c9016,9,1334155981,0
011c901c,9,1000701658,0
011c902c,9,1000701658,0
011c9086,9,1334155981,0
011c908a,9,1340806495,0
011c908c,9,1000701658,0
011c9094,9,1334155981,0
011c9098,9,1340806495,0
011c90a4,9,1334155981,0
011c90a8,9,1340806495,0
011c9124,9,1334155981,0
011c9206,9,1334155981,0
011c920c,9,1000701658,0
011c9284,9,1334155981,0
011c9288,9,1340806495,0
011c9806,9,1334155981,0
011c980a,9,1340806495,0
011c980c,9,1000701658,0
011c9884,9,1334155981,0
011c9888,9,1340806495,0
011c9a08,9,1340806495,0
011c9a80,9,1727408702,0
011ca016,9,1360082689,0
011ca124,9,1360082689,0
011ca206,9,1360082689,0
011ca214,9,1360082689,0
011ca224,9,1360082689,0
011ca320,9,1360082689,0
011ca806,9,1360082689,0
011caa02,9,1360082689,0
011caa04,9,1360082689,0
011d9088,9,1340806495,0
011da204,9,1360082689,0
0120916c,9,1329125422,0
0120932c,9,1329125422,0
012093a4,9,1047667194,0
0120992c,9,1329125422,0
0120a325,9,1092938963,0
0120c1a5,9,1224007481,0
0120c525,9,1029450864,0
0120e125,9,1080816764,0
01216605,9,1046562517,0
01216606,9,1046562517,0
01216644,9,1046562517,0
0121912c,9,1329125422,0
0122132c,9,1521962577,0
0122912c,9,1329125422,0
01229164,9,1514177360,0
012291a4,9,1047667194,0
0122922c,9,1329125422,0
01229324,9,1514177360,0
0122982c,9,1329125422,0
0122a324,9,1672657553,0
012411ac,9,1093877882,0
0124132c,9,1560388048,0
01246605,9,1016635336,0
01246606,9,1016635336,0
01246641,9,1016635336,0
01246644,9,1016635336,0
01246e04,9,1016635336,0
0124a324,9,1757424689,0
0124c4c4,9,1033718541,0
0124c4d0,9,1033718541,0
0124c550,9,1206241818,0
0124cc44,9,1206241818,0
0124ccc0,9,1033718541,0
01252605,9,1016635336,0
01254605,9,1016635336,0
01256205,9,1016635336,0
01256206,9,1016635336,0
01256601,9,1016635336,0
01256602,9,1016635336,0
01256604,9,1016635336,0
01256640,9,1016635336,0
01264485,9,1018419562,0
012811ac,9,1304247079,0
0128132c,9,1770757245,0
012813a4,9,1535274679,0
0128912c,9,1329125422,0
01289164,9,1435022235,0
01289324,9,1435022235,0
01289328,9,1389089477,0
0128a324,9,1058999113,0
012a106c,9,1329125422,0
012a112c,9,1329125422,0
012a122c,9,1329125422,0
012a124c,9,1329125422,0
012a1324,9,1560153022,0
012a182c,9,1329125422,0
012a902c,9,1329125422,0
012a904c,9,1329125422,0
012a9124,9,1435022235,0
012a920c,9,1329125422,0
012a9248,9,1389089477,0
012a980c,9,1329125422,0
012a9848,9,1389089477,0
012a9a08,9,1389089477,0
012aa124,9,1048218123,0
012c106c,9,1114383811,0
012c112c,9,1114383811,0
012c122c,9,1114383811,0
012c124c,9,1114383811,0
012c1324,9,1245045347,0
012ca124,9,1069168163,0
013881a4,9,1370839331,0
01388324,9,1627175277,0
014095d0,9,1124663373,0
01409cd0,9,1124663373,0
01409d50,9,1185124135,0
01409ec0,9,1124663373,0
0141832c,9,1239099627,0
01419cc0,9,1124663373,0
01419e40,9,1124663373,0
01458324,9,1213134891,0
01458cc0,9,1035038790,0
014894d0,9,1124663373,0
01489550,9,1185124135,0
014896c0,9,1124663373,0
01489c42,9,1185124135,0
01489c50,9,1185124135,0
01489cc0,9,1124663373,0
01489e40,9,1124663373,0
01499640,9,1124663373,0
01499c40,9,1185124135,0
014c8550,9,1108306733,0
014d8c40,9,1108306733,0
015083a4,9,1625232506,0
015089a4,9,1625232506,0
01508b24,9,1625232506,0
015099a0,9,1043623558,0
01509a90,9,1043623558,0
01509b20,9,1043623558,0
01518324,9,1625232506,0
01519a80,9,1043623558,0
015881a4,9,1356154530,0
01588324,9,1356154530,0
01588924,9,1356154530,0
01589812,9,1043623558,0
01589882,9,1043623558,0
01589890,9,1043623558,0
015898a0,9,1043623558,0
015898c0,9,1043623558,0
01589a02,9,1043623558,0
01589a80,9,1043623558,0
01598888,9,1328593941,0
01599280,9,1043623558,0
01599880,9,1043623558,0
01599a00,9,1043623558,0
017801a4,9,1098842285,0
01780324,9,1098842285,0
01804457,9,1053878598,0
01804467,9,1053878598,0
01804527,9,1045654846,0
01804565,9,1016203978,0
01804764,9,1352244640,0
01804c47,9,1053878598,0
01804c65,9,1053878598,0
01804d25,9,1045654846,0
01804d64,9,1436233251,0
018085d1,9,1161490478,0
018085d8,9,1007171759,0
01809558,9,1011650748,0
018095d0,9,1385929984,0
018096c2,9,1385929984,0
018096d0,9,1385929984,0
01809c4a,9,1011650748,0
01809e48,9,1011650748,0
01809ec0,9,1385929984,0
0180a325,9,1132931756,0
0180a3a4,9,1103108015,0
0180b20e,9,1840660185,0
0180b324,9,2037965166,0
01819648,9,1011650748,0
01819c48,9,1011650748,0
01824643,9,1244551321,0
01824646,9,1176131809,0
01824664,9,1176131809,0
01824e41,9,1244551321,0
01824e44,9,1176131809,0
018416c8,9,1097851840,0
0184320e,9,1550871114,0
01843216,9,1694601058,0
01843246,9,1694601058,0
01843306,9,1694601058,0
01843324,9,1694601058,0
01843a06,9,1694601058,0
01844456,9,1407737309,0
01844546,9,1370062689,0
01844554,9,1370062689,0
01844564,9,1370062689,0
018445d0,9,1184017385,0
018445e0,9,1184017385,0
01844643,9,1178380759,0
01844646,9,1323748698,0
01844664,9,1323748698,0
018446c2,9,1100028774,0
018446d0,9,1100028774,0
018446e0,9,1100028774,0
01844724,9,1286074078,0
01844741,9,1140706139,0
01844744,9,1286074078,0
018447c0,9,1100028774,0
01844c46,9,1407737309,0
01844c54,9,1407737309,0
01844c64,9,1407737309,0
01844d24,9,1370062689,0
01844d44,9,1370062689,0
01844dc0,9,1184017385,0
01844e44,9,1323748698,0
01844ec0,9,1100028774,0
018484ca,9,1007171759,0
018484d8,9,1007171759,0
01848558,9,1195294804,0
018485c8,9,1007171759,0
018485d0,9,1241140961,0
01848cc8,9,1007171759,0
01848e48,9,1109862054,0
01848ec0,9,1008474898,0
01849550,9,1106949458,0
01849e40,9,1106949458,0
0184a096,9,1207095981,0
0184a12c,9,1466510166,0
0184a1a4,9,1207095981,0
0184a324,9,2617709928,0
0184a88c,9,1123107370,0
0184a988,9,1123107370,0
0184b00e,9,1567478503,0
0184b016,9,1711208447,0
0184b046,9,1466510166,0
0184b04c,9,1466510166,0
0184b106,9,1466510166,0
0184b10c,9,1466510166,0
0184b124,9,1711208447,0
0184b206,9,1694601058,0
0184b20a,9,1550871114,0
0184b20c,9,1550871114,0
0184b212,9,1694601058,0
0184b214,9,1694601058,0
0184b224,9,1694601058,0
0184b242,9,1694601058,0
0184b244,9,1694601058,0
0184b248,9,1550871114,0
0184b302,9,1694601058,0
0184b304,9,1694601058,0
0184b308,9,1550871114,0
0184b320,9,1694601058,0
0184b806,9,1466510166,0
0184b80c,9,1466510166,0
0184ba02,9,1694601058,0
0184ba04,9,1694601058,0
0184ba08,9,1550871114,0
01854544,9,1370062689,0
01854644,9,1323748698,0
018546c0,9,1100028774,0
01854c44,9,1407737309,0
018584c8,9,1007171759,0
0185b204,9,1694601058,0
0185b208,9,1550871114,0
01864446,9,1109961247,0
01864464,9,1109961247,0
01864524,9,1072286627,0
01864544,9,1072286627,0
01864641,9,1178380759,0
01864644,9,1109961247,0
01864740,9,1346947961,0
01864c44,9,1109961247,0
0186aa08,9,1151571915,0
01874444,9,1109961247,0
0187a208,9,1151571915,0
0188168a,9,1134095221,0
018816c8,9,1134095221,0
01881e88,9,1134095221,0
0188320e,9,1756299237,0
01883216,9,1809874274,0
01883246,9,1809874274,0
018884c3,9,1082335353,0
018884ca,9,1007171759,0
018885c8,9,1007171759,0
01888643,9,1165378694,0
01888cc1,9,1082335353,0
01888cc8,9,1007171759,0
01888e41,9,1165378694,0
01888e48,9,1199773793,0
01888ec0,9,1750148871,0
0188944a,9,1011650748,0
01889458,9,1011650748,0
018894c2,9,1306774859,0
018894d0,9,1306774859,0
01889548,9,1011650748,0
018895c0,9,1306774859,0
01889642,9,1434361218,0
