q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
256,619,2817,cdf22815b0906b3e,319,2498,9283,61f502a5c149fb50,1,205,0,cbf29ce484222325
256,620,3351,4facbbe4cb06f490,392,2959,454,13935e362d65cc7c,3,165,0,cbf29ce484222325
256,621,3829,daff76a7d439b2f0,416,3413,51,5992c963bff73d5c,5,149,0,cbf29ce484222325
256,623,3708,50eb9c2991a9a908,408,3300,140,9e164829697c9dc8,6,136,0,cbf29ce484222325
256,624,3878,74ada943defa9506,417,3461,58,6ca04af05984f0e6,6,144,0,cbf29ce484222325
256,625,3732,ea4b67fb0dffbd77,410,3322,114,57d3d871b5e4df65,6,138,0,cbf29ce484222325
256,626,2997,e91a0645dd49c9b2,333,2664,5419,db5bbc2a1eee0fdf,1,238,0,cbf29ce484222325
256,629,3745,75dea41beccff2b4,415,3330,49,b4dba19645f80fe9,6,148,0,cbf29ce484222325
256,630,3853,ec8f2ea221e457fa,411,3442,111,4d4907d9093b795a,9,156,0,cbf29ce484222325
256,631,3751,e8263106dbaaef6e,417,3334,31,809dbf3fb20ad942,6,148,0,cbf29ce484222325
256,632,2897,21bbc6b66b959633,328,2569,9617,4aca407246701649,1,196,0,cbf29ce484222325
256,636,2956,80c5c1512c58b1ba,325,2631,14062,7081aceb138a36ad,1,271,0,cbf29ce484222325
260,590,3847,2b5aafa47aeb5bc0,398,3449,471,c0f410d09c556dcb,3,215,0,cbf29ce484222325
260,591,3873,852c12d8fd5c0ba5,403,3470,270,1cb932702b0e2328,5,129,0,cbf29ce484222325
260,592,3865,76681b3d815fff0d,391,3474,527,a855de21f19371bb,3,252,0,cbf29ce484222325
260,593,3797,e8c3f2f91bc38049,385,3412,758,aad9cf0364457182,3,210,0,cbf29ce484222325
260,594,3687,9d8535a452ca894a,356,3331,3060,ae33154ecae05986,2,237,0,cbf29ce484222325
260,595,3848,e9e7a7f9dc73b03c,394,3454,653,c2bb71a90ebbf8f6,3,228,0,cbf29ce484222325
260,596,3918,318012434e862005,418,3500,12,3575e19f52c580aa,10,152,0,cbf29ce484222325
260,597,3899,6f452645c6f055b5,413,3486,111,fcd6ca70173c6c04,5,139,0,cbf29ce484222325
260,598,3923,cf4cc8ebb2d21a5e,420,3503,7,1e60edbc62e443e3,19,131,0,cbf29ce484222325
260,599,3863,ab3b5325cd6a962b,405,3458,230,402b0d4eef2aeb7a,4,179,0,cbf29ce484222325
260,600,3875,4c09caec2c264f9f,410,3465,153,69695bf3e168cd98,5,251,0,cbf29ce484222325
260,601,3913,6844807fdee32e85,416,3497,61,1306d1683aa824d7,5,131,0,cbf29ce484222325
260,602,3879,6bc43fb1f56dfca1,404,3475,228,a3d2f2720a34632d,5,156,0,cbf29ce484222325
260,603,3894,95deb97479c143fa,408,3486,200,787eb4febb057b43,5,151,0,cbf29ce484222325
260,604,3682,624d5346a0dc00f,367,3315,2264,90e0dde168f8a199,2,250,0,cbf29ce484222325
260,605,3857,ebbc67d52045b7bf,405,3452,251,b6d05134a628c5ec,6,168,0,cbf29ce484222325
260,606,3899,e7daf34035812487,412,3487,100,9fef6fb0c3fef5ba,5,151,0,cbf29ce484222325
260,607,3904,35101b040162f6cd,415,3489,56,84ed0880f342f6d1,7,150,0,cbf29ce484222325
260,608,3857,960dd6b4c7841793,402,3455,241,9fc4e5d94b516d97,4,247,0,cbf29ce484222325
260,609,3918,7e093e24ec26e4df,416,3502,61,1306d1683aa824d7,5,131,0,cbf29ce484222325
260,610,3919,6b3ce07f1800ae75,418,3501,12,a93e9ed0606341b2,13,131,0,cbf29ce484222325
260,611,3880,47eb3a9366af8e8a,406,3474,190,b3372d8dadd64247,5,151,0,cbf29ce484222325
260,612,3445,9ce13d8fdb8206dc,328,3117,7841,2269150a11cc9ed5,1,279,0,cbf29ce484222325
260,613,3897,1aed8fd76ce9252d,412,3485,86,9c4e98b6c64d8b1c,5,151,0,cbf29ce484222325
